 time            v(vin)          v(b1_collector) v(b2_collector) v(vout_drv)     v(vfilt1)       v(vout_final)   i(vdd)         
 2.96400000e-04  2.50095780e+00  4.43818171e+00  4.53503410e+00  2.58847385e+00  2.58925332e+00  2.58956005e+00 -1.23462348e-05 
 3.01400000e-04  2.50094830e+00  4.43826216e+00  4.53419602e+00  2.58762697e+00  2.58850321e+00  2.58884986e+00 -1.23526175e-05 
 3.06400000e-04  2.50093786e+00  4.43835059e+00  4.53327224e+00  2.58669447e+00  2.58766683e+00  2.58805315e+00 -1.23596550e-05 
 3.11400000e-04  2.50092650e+00  4.43844691e+00  4.53226345e+00  2.58567706e+00  2.58674482e+00  2.58717052e+00 -1.23673423e-05 
 3.16400000e-04  2.50091423e+00  4.43855099e+00  4.53117039e+00  2.58457549e+00  2.58573785e+00  2.58620262e+00 -1.23756739e-05 
 3.21400000e-04  2.50090105e+00  4.43866274e+00  4.52999389e+00  2.58339059e+00  2.58464668e+00  2.58515016e+00 -1.23846440e-05 
 3.26400000e-04  2.50088698e+00  4.43878204e+00  4.52873483e+00  2.58212325e+00  2.58347213e+00  2.58401396e+00 -1.23942460e-05 
 3.31400000e-04  2.50087204e+00  4.43890874e+00  4.52739417e+00  2.58077445e+00  2.58221509e+00  2.58279484e+00 -1.24044731e-05 
 3.36400000e-04  2.50085623e+00  4.43904271e+00  4.52597293e+00  2.57934520e+00  2.58087651e+00  2.58149375e+00 -1.24153177e-05 
 3.41400000e-04  2.50083958e+00  4.43918381e+00  4.52447221e+00  2.57783662e+00  2.57945742e+00  2.58011168e+00 -1.24267719e-05 
 3.46400000e-04  2.50082210e+00  4.43933189e+00  4.52289316e+00  2.57624987e+00  2.57795890e+00  2.57864968e+00 -1.24388272e-05 
 3.51400000e-04  2.50080382e+00  4.43948678e+00  4.52123702e+00  2.57458619e+00  2.57638214e+00  2.57710889e+00 -1.24514745e-05 
 3.56400000e-04  2.50078473e+00  4.43964832e+00  4.51950510e+00  2.57284690e+00  2.57472834e+00  2.57549050e+00 -1.24647043e-05 
 3.61400000e-04  2.50076488e+00  4.43981634e+00  4.51769876e+00  2.57103336e+00  2.57299883e+00  2.57379580e+00 -1.24785065e-05 
 3.66400000e-04  2.50074426e+00  4.43999065e+00  4.51581944e+00  2.56914704e+00  2.57119496e+00  2.57202610e+00 -1.24928705e-05 
 3.71400000e-04  2.50072292e+00  4.44017107e+00  4.51386867e+00  2.56718944e+00  2.56931818e+00  2.57018283e+00 -1.25077851e-05 
 3.76400000e-04  2.50070086e+00  4.44035741e+00  4.51184801e+00  2.56516217e+00  2.56736999e+00  2.56826747e+00 -1.25232386e-05 
 3.81400000e-04  2.50067811e+00  4.44054947e+00  4.50975913e+00  2.56306688e+00  2.56535200e+00  2.56628156e+00 -1.25392187e-05 
 3.86400000e-04  2.50065469e+00  4.44074703e+00  4.50760374e+00  2.56090529e+00  2.56326583e+00  2.56422672e+00 -1.25557126e-05 
 3.91400000e-04  2.50063062e+00  4.44094991e+00  4.50538365e+00  2.55867922e+00  2.56111322e+00  2.56210465e+00 -1.25727071e-05 
 3.96400000e-04  2.50060593e+00  4.44115787e+00  4.50310071e+00  2.55639053e+00  2.55889597e+00  2.55991709e+00 -1.25901882e-05 
 4.01400000e-04  2.50058065e+00  4.44137070e+00  4.50075686e+00  2.55404116e+00  2.55661591e+00  2.55766589e+00 -1.26081414e-05 
 4.06400000e-04  2.50055479e+00  4.44158818e+00  4.49835410e+00  2.55163311e+00  2.55427500e+00  2.55535294e+00 -1.26265519e-05 
 4.11400000e-04  2.50052838e+00  4.44181008e+00  4.49589449e+00  2.54916846e+00  2.55187523e+00  2.55298020e+00 -1.26454041e-05 
 4.16400000e-04  2.50050145e+00  4.44203617e+00  4.49338018e+00  2.54664936e+00  2.54941866e+00  2.55054972e+00 -1.26646820e-05 
 4.21400000e-04  2.50047403e+00  4.44226621e+00  4.49081336e+00  2.54407800e+00  2.54690742e+00  2.54806359e+00 -1.26843690e-05 
 4.26400000e-04  2.50044614e+00  4.44249996e+00  4.48819630e+00  2.54145667e+00  2.54434372e+00  2.54552399e+00 -1.27044480e-05 
 4.31400000e-04  2.50041780e+00  4.44273718e+00  4.48553134e+00  2.53878770e+00  2.54172983e+00  2.54293314e+00 -1.27249014e-05 
 4.36400000e-04  2.50038906e+00  4.44297763e+00  4.48282087e+00  2.53607348e+00  2.53906806e+00  2.54029335e+00 -1.27457111e-05 
 4.41400000e-04  2.50035993e+00  4.44322106e+00  4.48006734e+00  2.53331648e+00  2.53636081e+00  2.53760698e+00 -1.27668586e-05 
 4.46400000e-04  2.50033045e+00  4.44346722e+00  4.47727327e+00  2.53051922e+00  2.53361053e+00  2.53487645e+00 -1.27883246e-05 
 4.51400000e-04  2.50030064e+00  4.44371586e+00  4.47444123e+00  2.52768427e+00  2.53081973e+00  2.53210424e+00 -1.28100898e-05 
 4.56400000e-04  2.50027053e+00  4.44396672e+00  4.47157385e+00  2.52481427e+00  2.52799099e+00  2.52929291e+00 -1.28321340e-05 
 4.61400000e-04  2.50024016e+00  4.44421956e+00  4.46867382e+00  2.52191190e+00  2.52512692e+00  2.52644504e+00 -1.28544368e-05 
 4.66400000e-04  2.50020955e+00  4.44447410e+00  4.46574386e+00  2.51897990e+00  2.52223020e+00  2.52356329e+00 -1.28769774e-05 
 4.71400000e-04  2.50017873e+00  4.44473011e+00  4.46278676e+00  2.51602105e+00  2.51930356e+00  2.52065036e+00 -1.28997344e-05 
 4.76400000e-04  2.50014774e+00  4.44498731e+00  4.45980536e+00  2.51303819e+00  2.51634979e+00  2.51770902e+00 -1.29226862e-05 
 4.81400000e-04  2.50011660e+00  4.44524546e+00  4.45680252e+00  2.51003420e+00  2.51337170e+00  2.51474207e+00 -1.29458106e-05 
 4.86400000e-04  2.50008535e+00  4.44550429e+00  4.45378116e+00  2.50701199e+00  2.51037218e+00  2.51175235e+00 -1.29690854e-05 
 4.91400000e-04  2.50005401e+00  4.44576356e+00  4.45074424e+00  2.50397452e+00  2.50735412e+00  2.50874276e+00 -1.29924878e-05 
 4.96400000e-04  2.50002262e+00  4.44602299e+00  4.44769474e+00  2.50092478e+00  2.50432048e+00  2.50571624e+00 -1.30159948e-05 
 5.01400000e-04  2.49999120e+00  4.44628233e+00  4.44463570e+00  2.49786579e+00  2.50127425e+00  2.50267574e+00 -1.30395830e-05 
 5.06400000e-04  2.49995980e+00  4.44654134e+00  4.44157016e+00  2.49480062e+00  2.49821844e+00  2.49962428e+00 -1.30632289e-05 
 5.11400000e-04  2.49992843e+00  4.44679975e+00  4.43850120e+00  2.49173234e+00  2.49515610e+00  2.49656489e+00 -1.30869087e-05 
 5.16400000e-04  2.49989714e+00  4.44705731e+00  4.43543193e+00  2.48866404e+00  2.49209030e+00  2.49350063e+00 -1.31105984e-05 
 5.21400000e-04  2.49986594e+00  4.44731377e+00  4.43236545e+00  2.48559885e+00  2.48902415e+00  2.49043458e+00 -1.31342738e-05 
 5.26400000e-04  2.49983488e+00  4.44756889e+00  4.42930492e+00  2.48253991e+00  2.48596075e+00  2.48736986e+00 -1.31579106e-05 
 5.31400000e-04  2.49980399e+00  4.44782241e+00  4.42625346e+00  2.47949035e+00  2.48290324e+00  2.48430958e+00 -1.31814844e-05 
 5.36400000e-04  2.49977328e+00  4.44807409e+00  4.42321425e+00  2.47645334e+00  2.47985475e+00  2.48125689e+00 -1.32049706e-05 
 5.41400000e-04  2.49974280e+00  4.44832369e+00  4.42019044e+00  2.47343204e+00  2.47681845e+00  2.47821492e+00 -1.32283447e-05 
 5.46400000e-04  2.49971257e+00  4.44857097e+00  4.41718518e+00  2.47042959e+00  2.47379747e+00  2.47518684e+00 -1.32515820e-05 
 5.51400000e-04  2.49968263e+00  4.44881570e+00  4.41420164e+00  2.46744915e+00  2.47079499e+00  2.47217579e+00 -1.32746580e-05 
 5.56400000e-04  2.49965300e+00  4.44905763e+00  4.41124295e+00  2.46449387e+00  2.46781415e+00  2.46918493e+00 -1.32975481e-05 
 5.61400000e-04  2.49962371e+00  4.44929655e+00  4.40831227e+00  2.46156688e+00  2.46485808e+00  2.46621741e+00 -1.33202278e-05 
 5.66400000e-04  2.49959479e+00  4.44953222e+00  4.40541270e+00  2.45867130e+00  2.46192994e+00  2.46327637e+00 -1.33426727e-05 
 5.71400000e-04  2.49956628e+00  4.44976442e+00  4.40254734e+00  2.45581022e+00  2.45903282e+00  2.46036492e+00 -1.33648586e-05 
 5.76400000e-04  2.49953819e+00  4.44999293e+00  4.39971928e+00  2.45298672e+00  2.45616983e+00  2.45748617e+00 -1.33867614e-05 
 5.81400000e-04  2.49951056e+00  4.45021755e+00  4.39693156e+00  2.45020384e+00  2.45334404e+00  2.45464322e+00 -1.34083572e-05 
 5.86400000e-04  2.49948341e+00  4.45043805e+00  4.39418720e+00  2.44746459e+00  2.45055849e+00  2.45183910e+00 -1.34296224e-05 
