 time            v(vin)          v(b1_collector) v(b2_collector) v(vout_drv)     v(vfilt1)       v(vout_final)   i(vdd)         
 4.36400000e-04  2.50038906e+00  4.59220817e+00  4.60681627e+00  2.51243428e+00  2.51329694e+00  2.51374056e+00 -2.05507367e-05 
 4.41400000e-04  2.50035993e+00  4.59235722e+00  4.60586634e+00  2.51148315e+00  2.51235883e+00  2.51280926e+00 -2.05588151e-05 
 4.46400000e-04  2.50033045e+00  4.59250804e+00  4.60490384e+00  2.51051954e+00  2.51140740e+00  2.51186421e+00 -2.05670024e-05 
 4.51400000e-04  2.50030064e+00  4.59266049e+00  4.60392969e+00  2.50954439e+00  2.51044356e+00  2.51090632e+00 -2.05752908e-05 
 4.56400000e-04  2.50027053e+00  4.59281443e+00  4.60294483e+00  2.50855863e+00  2.50946825e+00  2.50993651e+00 -2.05836722e-05 
 4.61400000e-04  2.50024016e+00  4.59296969e+00  4.60195022e+00  2.50756322e+00  2.50848241e+00  2.50895572e+00 -2.05921386e-05 
 4.66400000e-04  2.50020955e+00  4.59312612e+00  4.60094683e+00  2.50655911e+00  2.50748699e+00  2.50796489e+00 -2.06006818e-05 
 4.71400000e-04  2.50017873e+00  4.59328357e+00  4.59993562e+00  2.50554730e+00  2.50648296e+00  2.50696498e+00 -2.06092935e-05 
 4.76400000e-04  2.50014774e+00  4.59344188e+00  4.59891760e+00  2.50452877e+00  2.50547130e+00  2.50595697e+00 -2.06179655e-05 
 4.81400000e-04  2.50011660e+00  4.59360089e+00  4.59789374e+00  2.50350451e+00  2.50445299e+00  2.50494184e+00 -2.06266892e-05 
 4.86400000e-04  2.50008535e+00  4.59376044e+00  4.59686505e+00  2.50247553e+00  2.50342903e+00  2.50392058e+00 -2.06354560e-05 
 4.91400000e-04  2.50005401e+00  4.59392038e+00  4.59583256e+00  2.50144283e+00  2.50240042e+00  2.50289419e+00 -2.06442575e-05 
 4.96400000e-04  2.50002262e+00  4.59408056e+00  4.59479726e+00  2.50040745e+00  2.50136817e+00  2.50186368e+00 -2.06530849e-05 
 5.01400000e-04  2.49999120e+00  4.59424080e+00  4.59376019e+00  2.49937038e+00  2.50033331e+00  2.50083007e+00 -2.06619295e-05 
 5.06400000e-04  2.49995980e+00  4.59440095e+00  4.59272236e+00  2.49833267e+00  2.49929684e+00  2.49979436e+00 -2.06707826e-05 
 5.11400000e-04  2.49992843e+00  4.59456086e+00  4.59168482e+00  2.49729535e+00  2.49825981e+00  2.49875759e+00 -2.06796354e-05 
 5.16400000e-04  2.49989714e+00  4.59472036e+00  4.59064858e+00  2.49625943e+00  2.49722323e+00  2.49772078e+00 -2.06884790e-05 
