 time            v(vin)          v(b3_collector) v(vout_final)   i(vdd)         
 6.36400000e-04  2.49924410e+00  3.89915269e+00  2.56959743e+00 -3.26745752e-05 
 6.41400000e-04  2.49922391e+00  3.90118123e+00  2.57161487e+00 -3.26599189e-05 
 6.46400000e-04  2.49920448e+00  3.90314063e+00  2.57356312e+00 -3.26457581e-05 
 6.51400000e-04  2.49918584e+00  3.90502900e+00  2.57544027e+00 -3.26321066e-05 
 6.56400000e-04  2.49916801e+00  3.90684449e+00  2.57724453e+00 -3.26189776e-05 
 6.61400000e-04  2.49915099e+00  3.90858537e+00  2.57897413e+00 -3.26063836e-05 
 6.66400000e-04  2.49913481e+00  3.91024994e+00  2.58062742e+00 -3.25943368e-05 
 6.71400000e-04  2.49911949e+00  3.91183659e+00  2.58220278e+00 -3.25828487e-05 
 6.76400000e-04  2.49910503e+00  3.91334380e+00  2.58369870e+00 -3.25719305e-05 
 6.81400000e-04  2.49909146e+00  3.91477010e+00  2.58511373e+00 -3.25615925e-05 
 6.86400000e-04  2.49907879e+00  3.91611412e+00  2.58644651e+00 -3.25518448e-05 
 6.91400000e-04  2.49906702e+00  3.91737457e+00  2.58769575e+00 -3.25426966e-05 
 6.96400000e-04  2.49905618e+00  3.91855022e+00  2.58886025e+00 -3.25341567e-05 
 7.01400000e-04  2.49904626e+00  3.91963995e+00  2.58993888e+00 -3.25262333e-05 
 7.06400000e-04  2.49903729e+00  3.92064271e+00  2.59093061e+00 -3.25189340e-05 
 7.11400000e-04  2.49902927e+00  3.92155753e+00  2.59183448e+00 -3.25122658e-05 
 7.16400000e-04  2.49902220e+00  3.92238352e+00  2.59264962e+00 -3.25062351e-05 
 7.21400000e-04  2.49901610e+00  3.92311991e+00  2.59337525e+00 -3.25008476e-05 
 7.26400000e-04  2.49901097e+00  3.92376596e+00  2.59401067e+00 -3.24961085e-05 
 7.31400000e-04  2.49900682e+00  3.92432107e+00  2.59455526e+00 -3.24920223e-05 
 7.36400000e-04  2.49900365e+00  3.92478470e+00  2.59500850e+00 -3.24885929e-05 
 7.41400000e-04  2.49900146e+00  3.92515640e+00  2.59536996e+00 -3.24858236e-05 
 7.46400000e-04  2.49900026e+00  3.92543582e+00  2.59563929e+00 -3.24837171e-05 
 7.51400000e-04  2.49900004e+00  3.92562268e+00  2.59581623e+00 -3.24822754e-05 
 7.56400000e-04  2.49900081e+00  3.92571681e+00  2.59590060e+00 -3.24814998e-05 
 7.61400000e-04  2.49900256e+00  3.92571812e+00  2.59589234e+00 -3.24813912e-05 
 7.66400000e-04  2.49900530e+00  3.92562660e+00  2.59579143e+00 -3.24819496e-05 
 7.71400000e-04  2.49900903e+00  3.92544234e+00  2.59559799e+00 -3.24831745e-05 
 7.76400000e-04  2.49901373e+00  3.92516551e+00  2.59531219e+00 -3.24850648e-05 
 7.81400000e-04  2.49901940e+00  3.92479639e+00  2.59493431e+00 -3.24876186e-05 
 7.86400000e-04  2.49902604e+00  3.92433532e+00  2.59446471e+00 -3.24908335e-05 
 7.91400000e-04  2.49903364e+00  3.92378275e+00  2.59390385e+00 -3.24947066e-05 
 7.96400000e-04  2.49904220e+00  3.92313921e+00  2.59325225e+00 -3.24992340e-05 
 8.01400000e-04  2.49905170e+00  3.92240532e+00  2.59251055e+00 -3.25044115e-05 
 8.06400000e-04  2.49906214e+00  3.92158177e+00  2.59167946e+00 -3.25102341e-05 
 8.11400000e-04  2.49907350e+00  3.92066937e+00  2.59075977e+00 -3.25166964e-05 
 8.16400000e-04  2.49908577e+00  3.91966899e+00  2.58975238e+00 -3.25237921e-05 
 8.21400000e-04  2.49909895e+00  3.91858158e+00  2.58865825e+00 -3.25315144e-05 
 8.26400000e-04  2.49911302e+00  3.91740821e+00  2.58747842e+00 -3.25398560e-05 
 8.31400000e-04  2.49912796e+00  3.91614999e+00  2.58621405e+00 -3.25488089e-05 
 8.36400000e-04  2.49914377e+00  3.91480815e+00  2.58486635e+00 -3.25583646e-05 
 8.41400000e-04  2.49916042e+00  3.91338396e+00  2.58343661e+00 -3.25685138e-05 
 8.46400000e-04  2.49917790e+00  3.91187881e+00  2.58192621e+00 -3.25792469e-05 
 8.51400000e-04  2.49919618e+00  3.91029415e+00  2.58033662e+00 -3.25905536e-05 
 8.56400000e-04  2.49921527e+00  3.90863151e+00  2.57866936e+00 -3.26024230e-05 
 8.61400000e-04  2.49923512e+00  3.90689249e+00  2.57692604e+00 -3.26148437e-05 
 8.66400000e-04  2.49925574e+00  3.90507877e+00  2.57510836e+00 -3.26278039e-05 
 8.71400000e-04  2.49927708e+00  3.90319212e+00  2.57321807e+00 -3.26412909e-05 
 8.76400000e-04  2.49929914e+00  3.90123434e+00  2.57125700e+00 -3.26552919e-05 
 8.81400000e-04  2.49932189e+00  3.89920735e+00  2.56922704e+00 -3.26697934e-05 
 8.86400000e-04  2.49934531e+00  3.89711311e+00  2.56713017e+00 -3.26847813e-05 
 8.91400000e-04  2.49936938e+00  3.89495363e+00  2.56496842e+00 -3.27002413e-05 
 8.96400000e-04  2.49939407e+00  3.89273104e+00  2.56274388e+00 -3.27161583e-05 
 9.01400000e-04  2.49941935e+00  3.89044747e+00  2.56045872e+00 -3.27325170e-05 
 9.06400000e-04  2.49944521e+00  3.88810515e+00  2.55811516e+00 -3.27493015e-05 
 9.11400000e-04  2.49947162e+00  3.88570636e+00  2.55571548e+00 -3.27664956e-05 
 9.16400000e-04  2.49949855e+00  3.88325344e+00  2.55326201e+00 -3.27840826e-05 
 9.21400000e-04  2.49952597e+00  3.88074876e+00  2.55075715e+00 -3.28020455e-05 
 9.26400000e-04  2.49955386e+00  3.87819479e+00  2.54820333e+00 -3.28203667e-05 
 9.31400000e-04  2.49958220e+00  3.87559400e+00  2.54560306e+00 -3.28390285e-05 
 9.36400000e-04  2.49961094e+00  3.87294894e+00  2.54295886e+00 -3.28580126e-05 
 9.41400000e-04  2.49964007e+00  3.87026219e+00  2.54027332e+00 -3.28773007e-05 
 9.46400000e-04  2.49966955e+00  3.86753638e+00  2.53754906e+00 -3.28968738e-05 
 9.51400000e-04  2.49969936e+00  3.86477418e+00  2.53478877e+00 -3.29167128e-05 
 9.56400000e-04  2.49972947e+00  3.86197829e+00  2.53199513e+00 -3.29367984e-05 
 9.61400000e-04  2.49975984e+00  3.85915146e+00  2.52917088e+00 -3.29571110e-05 
 9.66400000e-04  2.49979045e+00  3.85629645e+00  2.52631881e+00 -3.29776305e-05 
 9.71400000e-04  2.49982127e+00  3.85341608e+00  2.52344170e+00 -3.29983369e-05 
 9.76400000e-04  2.49985226e+00  3.85051316e+00  2.52054238e+00 -3.30192099e-05 
 9.81400000e-04  2.49988340e+00  3.84759056e+00  2.51762372e+00 -3.30402289e-05 
 9.86400000e-04  2.49991465e+00  3.84465116e+00  2.51468856e+00 -3.30613734e-05 
 9.91400000e-04  2.49994599e+00  3.84169784e+00  2.51173982e+00 -3.30826224e-05 
 9.96400000e-04  2.49997738e+00  3.83873351e+00  2.50878039e+00 -3.31039551e-05 
 1.00140000e-03  2.50000880e+00  3.83576111e+00  2.50581319e+00 -3.31253504e-05 
 1.00640000e-03  2.50004020e+00  3.83278356e+00  2.50284115e+00 -3.31467873e-05 
 1.01140000e-03  2.50007157e+00  3.82980380e+00  2.49986720e+00 -3.31682445e-05 
 1.01640000e-03  2.50010286e+00  3.82682478e+00  2.49689429e+00 -3.31897008e-05 
 1.02140000e-03  2.50013406e+00  3.82384945e+00  2.49392536e+00 -3.32111350e-05 
 1.02640000e-03  2.50016512e+00  3.82088074e+00  2.49096333e+00 -3.32325258e-05 
 1.03140000e-03  2.50019601e+00  3.81792161e+00  2.48801115e+00 -3.32538522e-05 
 1.03640000e-03  2.50022672e+00  3.81497497e+00  2.48507174e+00 -3.32750928e-05 
 1.04140000e-03  2.50025720e+00  3.81204376e+00  2.48214801e+00 -3.32962267e-05 
 1.04640000e-03  2.50028743e+00  3.80913088e+00  2.47924287e+00 -3.33172329e-05 
 1.05140000e-03  2.50031737e+00  3.80623922e+00  2.47635920e+00 -3.33380903e-05 
 1.05640000e-03  2.50034700e+00  3.80337165e+00  2.47349986e+00 -3.33587784e-05 
 1.06140000e-03  2.50037629e+00  3.80053102e+00  2.47066769e+00 -3.33792765e-05 
 1.06640000e-03  2.50040521e+00  3.79772016e+00  2.46786551e+00 -3.33995642e-05 
 1.07140000e-03  2.50043372e+00  3.79494187e+00  2.46509610e+00 -3.34196213e-05 
 1.07640000e-03  2.50046181e+00  3.79219890e+00  2.46236223e+00 -3.34394277e-05 
 1.08140000e-03  2.50048944e+00  3.78949400e+00  2.45966662e+00 -3.34589637e-05 
 1.08640000e-03  2.50051659e+00  3.78682985e+00  2.45701194e+00 -3.34782097e-05 
 1.09140000e-03  2.50054323e+00  3.78420911e+00  2.45440085e+00 -3.34971466e-05 
 1.09640000e-03  2.50056934e+00  3.78163440e+00  2.45183596e+00 -3.35157553e-05 
 1.10140000e-03  2.50059488e+00  3.77910827e+00  2.44931981e+00 -3.35340174e-05 
 1.10640000e-03  2.50061983e+00  3.77663327e+00  2.44685492e+00 -3.35519144e-05 
 1.11140000e-03  2.50064418e+00  3.77421184e+00  2.44444376e+00 -3.35694285e-05 
 1.11640000e-03  2.50066788e+00  3.77184642e+00  2.44208872e+00 -3.35865421e-05 
 1.12140000e-03  2.50069093e+00  3.76953937e+00  2.43979217e+00 -3.36032381e-05 
 1.12640000e-03  2.50071330e+00  3.76729299e+00  2.43755639e+00 -3.36194997e-05 
 1.13140000e-03  2.50073496e+00  3.76510953e+00  2.43538363e+00 -3.36353105e-05 
 1.13640000e-03  2.50075590e+00  3.76299118e+00  2.43327606e+00 -3.36506548e-05 
 1.14140000e-03  2.50077609e+00  3.76094004e+00  2.43123578e+00 -3.36655171e-05 
 1.14640000e-03  2.50079552e+00  3.75895818e+00  2.42926484e+00 -3.36798825e-05 
 1.15140000e-03  2.50081416e+00  3.75704758e+00  2.42736521e+00 -3.36937365e-05 
 1.15640000e-03  2.50083199e+00  3.75521016e+00  2.42553879e+00 -3.37070652e-05 
 1.16140000e-03  2.50084901e+00  3.75344774e+00  2.42378741e+00 -3.37198553e-05 
 1.16640000e-03  2.50086519e+00  3.75176211e+00  2.42211283e+00 -3.37320937e-05 
 1.17140000e-03  2.50088051e+00  3.75015494e+00  2.42051672e+00 -3.37437683e-05 
 1.17640000e-03  2.50089497e+00  3.74862785e+00  2.41900069e+00 -3.37548673e-05 
 1.18140000e-03  2.50090854e+00  3.74718237e+00  2.41756624e+00 -3.37653795e-05 
 1.18640000e-03  2.50092121e+00  3.74581994e+00  2.41621484e+00 -3.37752943e-05 
 1.19140000e-03  2.50093298e+00  3.74454195e+00  2.41494781e+00 -3.37846017e-05 
 1.19640000e-03  2.50094382e+00  3.74334965e+00  2.41376645e+00 -3.37932924e-05 
 1.20140000e-03  2.50095374e+00  3.74224426e+00  2.41267192e+00 -3.38013575e-05 
 1.20640000e-03  2.50096271e+00  3.74122688e+00  2.41166534e+00 -3.38087891e-05 
 1.21140000e-03  2.50097073e+00  3.74029853e+00  2.41074770e+00 -3.38155796e-05 
 1.21640000e-03  2.50097780e+00  3.73946014e+00  2.40991994e+00 -3.38217221e-05 
 1.22140000e-03  2.50098390e+00  3.73871256e+00  2.40918287e+00 -3.38272104e-05 
 1.22640000e-03  2.50098903e+00  3.73805653e+00  2.40853725e+00 -3.38320391e-05 
 1.23140000e-03  2.50099318e+00  3.73749271e+00  2.40798371e+00 -3.38362033e-05 
 1.23640000e-03  2.50099635e+00  3.73702167e+00  2.40752282e+00 -3.38396987e-05 
 1.24140000e-03  2.50099854e+00  3.73664388e+00  2.40715503e+00 -3.38425219e-05 
 1.24640000e-03  2.50099974e+00  3.73635972e+00  2.40688071e+00 -3.38446700e-05 
 1.25140000e-03  2.50099996e+00  3.73616947e+00  2.40670014e+00 -3.38461408e-05 
 1.25640000e-03  2.50099919e+00  3.73607332e+00  2.40661350e+00 -3.38469329e-05 
 1.26140000e-03  2.50099744e+00  3.73607137e+00  2.40662088e+00 -3.38470455e-05 
 1.26640000e-03  2.50099470e+00  3.73616362e+00  2.40672226e+00 -3.38464785e-05 
 1.27140000e-03  2.50099097e+00  3.73634998e+00  2.40691755e+00 -3.38452325e-05 
 1.27640000e-03  2.50098627e+00  3.73663026e+00  2.40720654e+00 -3.38433087e-05 
 1.28140000e-03  2.50098060e+00  3.73700418e+00  2.40758896e+00 -3.38407090e-05 
 1.28640000e-03  2.50097396e+00  3.73747136e+00  2.40806440e+00 -3.38374362e-05 
 1.29140000e-03  2.50096636e+00  3.73803133e+00  2.40863240e+00 -3.38334935e-05 
 1.29640000e-03  2.50095780e+00  3.73868352e+00  2.40929238e+00 -3.38288849e-05 
 1.30140000e-03  2.50094830e+00  3.73942729e+00  2.41004368e+00 -3.38236151e-05 
 1.30640000e-03  2.50093786e+00  3.74026189e+00  2.41088554e+00 -3.38176894e-05 
 1.31140000e-03  2.50092650e+00  3.74118647e+00  2.41181713e+00 -3.38111137e-05 
 1.31640000e-03  2.50091423e+00  3.74220011e+00  2.41283749e+00 -3.38038948e-05 
 1.32140000e-03  2.50090105e+00  3.74330178e+00  2.41394561e+00 -3.37960400e-05 
 1.32640000e-03  2.50088698e+00  3.74449040e+00  2.41514038e+00 -3.37875570e-05 
 1.33140000e-03  2.50087204e+00  3.74576475e+00  2.41642059e+00 -3.37784546e-05 
 1.33640000e-03  2.50085623e+00  3.74712356e+00  2.41778497e+00 -3.37687419e-05 
 1.34140000e-03  2.50083958e+00  3.74856547e+00  2.41923213e+00 -3.37584287e-05 
 1.34640000e-03  2.50082210e+00  3.75008903e+00  2.42076063e+00 -3.37475253e-05 
 1.35140000e-03  2.50080382e+00  3.75169271e+00  2.42236894e+00 -3.37360428e-05 
 1.35640000e-03  2.50078473e+00  3.75337490e+00  2.42405544e+00 -3.37239928e-05 
 1.36140000e-03  2.50076488e+00  3.75513393e+00  2.42581844e+00 -3.37113873e-05 
 1.36640000e-03  2.50074426e+00  3.75696801e+00  2.42765618e+00 -3.36982392e-05 
 1.37140000e-03  2.50072292e+00  3.75887532e+00  2.42956681e+00 -3.36845615e-05 
 1.37640000e-03  2.50070086e+00  3.76085395e+00  2.43154842e+00 -3.36703681e-05 
 1.38140000e-03  2.50067811e+00  3.76290191e+00  2.43359902e+00 -3.36556733e-05 
 1.38640000e-03  2.50065469e+00  3.76501715e+00  2.43571656e+00 -3.36404918e-05 
 1.39140000e-03  2.50063062e+00  3.76719756e+00  2.43789893e+00 -3.36248388e-05 
 1.39640000e-03  2.50060593e+00  3.76944096e+00  2.44014393e+00 -3.36087302e-05 
 1.40140000e-03  2.50058065e+00  3.77174509e+00  2.44244932e+00 -3.35921820e-05 
 1.40640000e-03  2.50055479e+00  3.77410766e+00  2.44481280e+00 -3.35752109e-05 
 1.41140000e-03  2.50052838e+00  3.77652630e+00  2.44723200e+00 -3.35578339e-05 
