 time            v(vin)          v(b1_base)      v(b1_collector) v(b2_collector) v(b3_collector) v(vout_final)   i(vdd)         
 5.92800000e-05  2.50036391e+00  9.71694071e-01  3.86938426e+00  3.87648587e+00  3.84196660e+00  3.84196660e+00 -3.20957296e-05 
 6.02800000e-05  2.50036976e+00  9.71699915e-01  3.86936118e+00  3.87657683e+00  3.84149969e+00  3.84149969e+00 -3.20990325e-05 
 6.12800000e-05  2.50037559e+00  9.71705745e-01  3.86933816e+00  3.87666756e+00  3.84103391e+00  3.84103391e+00 -3.21023274e-05 
 6.22800000e-05  2.50038141e+00  9.71711559e-01  3.86931520e+00  3.87675806e+00  3.84056928e+00  3.84056928e+00 -3.21056143e-05 
 6.32800000e-05  2.50038721e+00  9.71717359e-01  3.86929229e+00  3.87684833e+00  3.84010582e+00  3.84010582e+00 -3.21088930e-05 
 6.42800000e-05  2.50039299e+00  9.71723144e-01  3.86926945e+00  3.87693835e+00  3.83964354e+00  3.83964354e+00 -3.21121634e-05 
 6.52800000e-05  2.50039876e+00  9.71728912e-01  3.86924667e+00  3.87702813e+00  3.83918246e+00  3.83918246e+00 -3.21154254e-05 
 6.62800000e-05  2.50040452e+00  9.71734666e-01  3.86922395e+00  3.87711766e+00  3.83872260e+00  3.83872260e+00 -3.21186788e-05 
 6.72800000e-05  2.50041025e+00  9.71740403e-01  3.86920129e+00  3.87720695e+00  3.83826398e+00  3.83826398e+00 -3.21219235e-05 
 6.82800000e-05  2.50041598e+00  9.71746124e-01  3.86917870e+00  3.87729598e+00  3.83780661e+00  3.83780661e+00 -3.21251593e-05 
 6.92800000e-05  2.50042168e+00  9.71751828e-01  3.86915617e+00  3.87738475e+00  3.83735052e+00  3.83735052e+00 -3.21283862e-05 
 7.02800000e-05  2.50042737e+00  9.71757516e-01  3.86913371e+00  3.87747326e+00  3.83689573e+00  3.83689573e+00 -3.21316040e-05 
 7.12800000e-05  2.50043304e+00  9.71763187e-01  3.86911131e+00  3.87756151e+00  3.83644224e+00  3.83644224e+00 -3.21348126e-05 
 7.22800000e-05  2.50043870e+00  9.71768841e-01  3.86908899e+00  3.87764949e+00  3.83599009e+00  3.83599009e+00 -3.21380119e-05 
 7.32800000e-05  2.50044433e+00  9.71774477e-01  3.86906673e+00  3.87773720e+00  3.83553928e+00  3.83553928e+00 -3.21412016e-05 
 7.42800000e-05  2.50044996e+00  9.71780096e-01  3.86904454e+00  3.87782464e+00  3.83508984e+00  3.83508984e+00 -3.21443818e-05 
 7.52800000e-05  2.50045556e+00  9.71785697e-01  3.86902241e+00  3.87791180e+00  3.83464178e+00  3.83464178e+00 -3.21475522e-05 
 7.62800000e-05  2.50046114e+00  9.71791281e-01  3.86900037e+00  3.87799867e+00  3.83419513e+00  3.83419513e+00 -3.21507128e-05 
 7.72800000e-05  2.50046671e+00  9.71796846e-01  3.86897839e+00  3.87808526e+00  3.83374989e+00  3.83374989e+00 -3.21538634e-05 
 7.82800000e-05  2.50047226e+00  9.71802392e-01  3.86895648e+00  3.87817156e+00  3.83330609e+00  3.83330609e+00 -3.21570039e-05 
 7.92800000e-05  2.50047778e+00  9.71807920e-01  3.86893465e+00  3.87825758e+00  3.83286374e+00  3.83286374e+00 -3.21601342e-05 
 8.02800000e-05  2.50048329e+00  9.71813429e-01  3.86891289e+00  3.87834329e+00  3.83242287e+00  3.83242287e+00 -3.21632541e-05 
 8.12800000e-05  2.50048879e+00  9.71818919e-01  3.86889121e+00  3.87842871e+00  3.83198348e+00  3.83198348e+00 -3.21663636e-05 
 8.22800000e-05  2.50049426e+00  9.71824390e-01  3.86886961e+00  3.87851383e+00  3.83154560e+00  3.83154560e+00 -3.21694624e-05 
