 time            v(vin)          v(b1_collector) v(b2_collector) v(vout_drv)     v(vfilt1)       v(vout_final)   i(vdd)         
 7.21400000e-04  2.49901610e+00  4.99193623e+00  4.99161436e+00  2.49992631e+00  2.49992678e+00  2.49992702e+00 -1.21422527e-05 
 7.26400000e-04  2.49901097e+00  4.99193754e+00  4.99161395e+00  2.49992591e+00  2.49992631e+00  2.49992653e+00 -1.21422472e-05 
 7.31400000e-04  2.49900682e+00  4.99193862e+00  4.99161362e+00  2.49992558e+00  2.49992592e+00  2.49992610e+00 -1.21422427e-05 
 7.36400000e-04  2.49900365e+00  4.99193945e+00  4.99161336e+00  2.49992532e+00  2.49992560e+00  2.49992574e+00 -1.21422393e-05 
 7.41400000e-04  2.49900146e+00  4.99194004e+00  4.99161317e+00  2.49992514e+00  2.49992535e+00  2.49992546e+00 -1.21422369e-05 
 7.46400000e-04  2.49900026e+00  4.99194039e+00  4.99161305e+00  2.49992503e+00  2.49992517e+00  2.49992525e+00 -1.21422355e-05 
 7.51400000e-04  2.49900004e+00  4.99194049e+00  4.99161300e+00  2.49992498e+00  2.49992506e+00  2.49992511e+00 -1.21422351e-05 
 7.56400000e-04  2.49900081e+00  4.99194035e+00  4.99161303e+00  2.49992502e+00  2.49992503e+00  2.49992504e+00 -1.21422358e-05 
 7.61400000e-04  2.49900256e+00  4.99193996e+00  4.99161313e+00  2.49992512e+00  2.49992507e+00  2.49992505e+00 -1.21422375e-05 
 7.66400000e-04  2.49900530e+00  4.99193933e+00  4.99161330e+00  2.49992530e+00  2.49992518e+00  2.49992513e+00 -1.21422402e-05 
 7.71400000e-04  2.49900903e+00  4.99193846e+00  4.99161354e+00  2.49992554e+00  2.49992536e+00  2.49992528e+00 -1.21422439e-05 
 7.76400000e-04  2.49901373e+00  4.99193734e+00  4.99161386e+00  2.49992586e+00  2.49992562e+00  2.49992550e+00 -1.21422487e-05 
 7.81400000e-04  2.49901940e+00  4.99193599e+00  4.99161424e+00  2.49992625e+00  2.49992594e+00  2.49992579e+00 -1.21422545e-05 
 7.86400000e-04  2.49902604e+00  4.99193439e+00  4.99161470e+00  2.49992672e+00  2.49992634e+00  2.49992616e+00 -1.21422613e-05 
