 time            v(vin)          v(b3_collector) v(vout_final)   i(vdd)         
 6.36400000e-04  2.49924410e+00  3.89799957e+00  2.56829229e+00 -3.26843169e-05 
 6.41400000e-04  2.49922391e+00  3.90006287e+00  2.57033985e+00 -3.26693678e-05 
 6.46400000e-04  2.49920448e+00  3.90205811e+00  2.57231945e+00 -3.26549051e-05 
 6.51400000e-04  2.49918584e+00  3.90398337e+00  2.57422917e+00 -3.26409429e-05 
 6.56400000e-04  2.49916801e+00  3.90583678e+00  2.57606716e+00 -3.26274945e-05 
 6.61400000e-04  2.49915099e+00  3.90761654e+00  2.57783164e+00 -3.26145729e-05 
 6.66400000e-04  2.49913481e+00  3.90932094e+00  2.57952090e+00 -3.26021905e-05 
 6.71400000e-04  2.49911949e+00  3.91094831e+00  2.58113332e+00 -3.25903593e-05 
 6.76400000e-04  2.49910503e+00  3.91249710e+00  2.58266732e+00 -3.25790907e-05 
 6.81400000e-04  2.49909146e+00  3.91396580e+00  2.58412143e+00 -3.25683954e-05 
 6.86400000e-04  2.49907879e+00  3.91535301e+00  2.58549425e+00 -3.25582838e-05 
 6.91400000e-04  2.49906702e+00  3.91665737e+00  2.58678445e+00 -3.25487655e-05 
 6.96400000e-04  2.49905618e+00  3.91787763e+00  2.58799078e+00 -3.25398496e-05 
 7.01400000e-04  2.49904626e+00  3.91901261e+00  2.58911209e+00 -3.25315448e-05 
 7.06400000e-04  2.49903729e+00  3.92006123e+00  2.59014729e+00 -3.25238589e-05 
 7.11400000e-04  2.49902927e+00  3.92102247e+00  2.59109539e+00 -3.25167994e-05 
 7.16400000e-04  2.49902220e+00  3.92189540e+00  2.59195547e+00 -3.25103729e-05 
 7.21400000e-04  2.49901610e+00  3.92267918e+00  2.59272671e+00 -3.25045858e-05 
 7.26400000e-04  2.49901097e+00  3.92337307e+00  2.59340835e+00 -3.24994433e-05 
 7.31400000e-04  2.49900682e+00  3.92397639e+00  2.59399976e+00 -3.24949506e-05 
 7.36400000e-04  2.49900365e+00  3.92448856e+00  2.59450035e+00 -3.24911120e-05 
 7.41400000e-04  2.49900146e+00  3.92490909e+00  2.59490965e+00 -3.24879309e-05 
 7.46400000e-04  2.49900026e+00  3.92523757e+00  2.59522726e+00 -3.24854107e-05 
 7.51400000e-04  2.49900004e+00  3.92547369e+00  2.59545287e+00 -3.24835535e-05 
 7.56400000e-04  2.49900081e+00  3.92561722e+00  2.59558628e+00 -3.24823614e-05 
 7.61400000e-04  2.49900256e+00  3.92566802e+00  2.59562734e+00 -3.24818353e-05 
 7.66400000e-04  2.49900530e+00  3.92562604e+00  2.59557602e+00 -3.24819758e-05 
 7.71400000e-04  2.49900903e+00  3.92549132e+00  2.59543237e+00 -3.24827827e-05 
 7.76400000e-04  2.49901373e+00  3.92526399e+00  2.59519653e+00 -3.24842555e-05 
 7.81400000e-04  2.49901940e+00  3.92494427e+00  2.59486871e+00 -3.24863925e-05 
 7.86400000e-04  2.49902604e+00  3.92453247e+00  2.59444925e+00 -3.24891919e-05 
 7.91400000e-04  2.49903364e+00  3.92402897e+00  2.59393852e+00 -3.24926509e-05 
 7.96400000e-04  2.49904220e+00  3.92343426e+00  2.59333704e+00 -3.24967662e-05 
 8.01400000e-04  2.49905170e+00  3.92274892e+00  2.59264537e+00 -3.25015341e-05 
 8.06400000e-04  2.49906214e+00  3.92197360e+00  2.59186418e+00 -3.25069498e-05 
 8.11400000e-04  2.49907350e+00  3.92110904e+00  2.59099422e+00 -3.25130083e-05 
 8.16400000e-04  2.49908577e+00  3.92015608e+00  2.59003633e+00 -3.25197037e-05 
 8.21400000e-04  2.49909895e+00  3.91911563e+00  2.58899143e+00 -3.25270298e-05 
 8.26400000e-04  2.49911302e+00  3.91798870e+00  2.58786051e+00 -3.25349794e-05 
 8.31400000e-04  2.49912796e+00  3.91677637e+00  2.58664468e+00 -3.25435451e-05 
 8.36400000e-04  2.49914377e+00  3.91547980e+00  2.58534510e+00 -3.25527185e-05 
 8.41400000e-04  2.49916042e+00  3.91410024e+00  2.58396303e+00 -3.25624910e-05 
 8.46400000e-04  2.49917790e+00  3.91263904e+00  2.58249979e+00 -3.25728531e-05 
 8.51400000e-04  2.49919618e+00  3.91109758e+00  2.58095680e+00 -3.25837950e-05 
 8.56400000e-04  2.49921527e+00  3.90947737e+00  2.57933554e+00 -3.25953062e-05 
 8.61400000e-04  2.49923512e+00  3.90777997e+00  2.57763759e+00 -3.26073755e-05 
 8.66400000e-04  2.49925574e+00  3.90600701e+00  2.57586458e+00 -3.26199915e-05 
 8.71400000e-04  2.49927708e+00  3.90416021e+00  2.57401823e+00 -3.26331419e-05 
 8.76400000e-04  2.49929914e+00  3.90224136e+00  2.57210032e+00 -3.26468142e-05 
 8.81400000e-04  2.49932189e+00  3.90025232e+00  2.57011271e+00 -3.26609951e-05 
 8.86400000e-04  2.49934531e+00  3.89819501e+00  2.56805733e+00 -3.26756710e-05 
 8.91400000e-04  2.49936938e+00  3.89607142e+00  2.56593617e+00 -3.26908278e-05 
 8.96400000e-04  2.49939407e+00  3.89388363e+00  2.56375128e+00 -3.27064507e-05 
 9.01400000e-04  2.49941935e+00  3.89163374e+00  2.56150480e+00 -3.27225248e-05 
 9.06400000e-04  2.49944521e+00  3.88932396e+00  2.55919889e+00 -3.27390344e-05 
 9.11400000e-04  2.49947162e+00  3.88695652e+00  2.55683581e+00 -3.27559636e-05 
 9.16400000e-04  2.49949855e+00  3.88453372e+00  2.55441785e+00 -3.27732959e-05 
 9.21400000e-04  2.49952597e+00  3.88205793e+00  2.55194736e+00 -3.27910146e-05 
 9.26400000e-04  2.49955386e+00  3.87953156e+00  2.54942677e+00 -3.28091023e-05 
 9.31400000e-04  2.49958220e+00  3.87695708e+00  2.54685851e+00 -3.28275417e-05 
 9.36400000e-04  2.49961094e+00  3.87433699e+00  2.54424511e+00 -3.28463146e-05 
 9.41400000e-04  2.49964007e+00  3.87167387e+00  2.54158911e+00 -3.28654028e-05 
 9.46400000e-04  2.49966955e+00  3.86897030e+00  2.53889311e+00 -3.28847877e-05 
 9.51400000e-04  2.49969936e+00  3.86622893e+00  2.53615974e+00 -3.29044504e-05 
 9.56400000e-04  2.49972947e+00  3.86345246e+00  2.53339169e+00 -3.29243716e-05 
 9.61400000e-04  2.49975984e+00  3.86064359e+00  2.53059167e+00 -3.29445319e-05 
 9.66400000e-04  2.49979045e+00  3.85780509e+00  2.52776242e+00 -3.29649116e-05 
 9.71400000e-04  2.49982127e+00  3.85493975e+00  2.52490672e+00 -3.29854906e-05 
 9.76400000e-04  2.49985226e+00  3.85205036e+00  2.52202737e+00 -3.30062488e-05 
 9.81400000e-04  2.49988340e+00  3.84913978e+00  2.51912720e+00 -3.30271658e-05 
 9.86400000e-04  2.49991465e+00  3.84621087e+00  2.51620907e+00 -3.30482211e-05 
 9.91400000e-04  2.49994599e+00  3.84326652e+00  2.51327585e+00 -3.30693938e-05 
 9.96400000e-04  2.49997738e+00  3.84030961e+00  2.51033043e+00 -3.30906633e-05 
 1.00140000e-03  2.50000880e+00  3.83734307e+00  2.50737571e+00 -3.31120085e-05 
 1.00640000e-03  2.50004020e+00  3.83436982e+00  2.50441461e+00 -3.31334083e-05 
 1.01140000e-03  2.50007157e+00  3.83139281e+00  2.50145005e+00 -3.31548417e-05 
 1.01640000e-03  2.50010286e+00  3.82841496e+00  2.49848495e+00 -3.31762875e-05 
 1.02140000e-03  2.50013406e+00  3.82543923e+00  2.49552226e+00 -3.31977244e-05 
 1.02640000e-03  2.50016512e+00  3.82246855e+00  2.49256489e+00 -3.32191312e-05 
 1.03140000e-03  2.50019601e+00  3.81950587e+00  2.48961579e+00 -3.32404868e-05 
 1.03640000e-03  2.50022672e+00  3.81655412e+00  2.48667786e+00 -3.32617699e-05 
 1.04140000e-03  2.50025720e+00  3.81361623e+00  2.48375402e+00 -3.32829594e-05 
 1.04640000e-03  2.50028743e+00  3.81069512e+00  2.48084717e+00 -3.33040344e-05 
 1.05140000e-03  2.50031737e+00  3.80779367e+00  2.47796020e+00 -3.33249738e-05 
 1.05640000e-03  2.50034700e+00  3.80491477e+00  2.47509597e+00 -3.33457568e-05 
 1.06140000e-03  2.50037629e+00  3.80206129e+00  2.47225732e+00 -3.33663627e-05 
 1.06640000e-03  2.50040521e+00  3.79923605e+00  2.46944708e+00 -3.33867710e-05 
 1.07140000e-03  2.50043372e+00  3.79644187e+00  2.46666804e+00 -3.34069615e-05 
 1.07640000e-03  2.50046181e+00  3.79368152e+00  2.46392297e+00 -3.34269138e-05 
 1.08140000e-03  2.50048944e+00  3.79095776e+00  2.46121460e+00 -3.34466082e-05 
 1.08640000e-03  2.50051659e+00  3.78827330e+00  2.45854563e+00 -3.34660250e-05 
 1.09140000e-03  2.50054323e+00  3.78563081e+00  2.45591871e+00 -3.34851447e-05 
 1.09640000e-03  2.50056934e+00  3.78303293e+00  2.45333647e+00 -3.35039483e-05 
 1.10140000e-03  2.50059488e+00  3.78048225e+00  2.45080149e+00 -3.35224170e-05 
 1.10640000e-03  2.50061983e+00  3.77798131e+00  2.44831628e+00 -3.35405321e-05 
 1.11140000e-03  2.50064418e+00  3.77553262e+00  2.44588333e+00 -3.35582758e-05 
 1.11640000e-03  2.50066788e+00  3.77313861e+00  2.44350508e+00 -3.35756300e-05 
 1.12140000e-03  2.50069093e+00  3.77080167e+00  2.44118389e+00 -3.35925775e-05 
 1.12640000e-03  2.50071330e+00  3.76852415e+00  2.43892209e+00 -3.36091013e-05 
 1.13140000e-03  2.50073496e+00  3.76630831e+00  2.43672193e+00 -3.36251847e-05 
 1.13640000e-03  2.50075590e+00  3.76415639e+00  2.43458563e+00 -3.36408117e-05 
 1.14140000e-03  2.50077609e+00  3.76207052e+00  2.43251530e+00 -3.36559665e-05 
 1.14640000e-03  2.50079552e+00  3.76005279e+00  2.43051303e+00 -3.36706340e-05 
 1.15140000e-03  2.50081416e+00  3.75810523e+00  2.42858083e+00 -3.36847993e-05 
 1.15640000e-03  2.50083199e+00  3.75622978e+00  2.42672061e+00 -3.36984483e-05 
 1.16140000e-03  2.50084901e+00  3.75442833e+00  2.42493426e+00 -3.37115673e-05 
 1.16640000e-03  2.50086519e+00  3.75270267e+00  2.42322355e+00 -3.37241429e-05 
 1.17140000e-03  2.50088051e+00  3.75105454e+00  2.42159020e+00 -3.37361627e-05 
 1.17640000e-03  2.50089497e+00  3.74948558e+00  2.42003585e+00 -3.37476145e-05 
 1.18140000e-03  2.50090854e+00  3.74799738e+00  2.41856205e+00 -3.37584867e-05 
 1.18640000e-03  2.50092121e+00  3.74659141e+00  2.41717028e+00 -3.37687684e-05 
 1.19140000e-03  2.50093298e+00  3.74526910e+00  2.41586194e+00 -3.37784493e-05 
 1.19640000e-03  2.50094382e+00  3.74403176e+00  2.41463834e+00 -3.37875197e-05 
 1.20140000e-03  2.50095374e+00  3.74288065e+00  2.41350071e+00 -3.37959703e-05 
 1.20640000e-03  2.50096271e+00  3.74181690e+00  2.41245019e+00 -3.38037927e-05 
 1.21140000e-03  2.50097073e+00  3.74084160e+00  2.41148782e+00 -3.38109790e-05 
 1.21640000e-03  2.50097780e+00  3.73995571e+00  2.41061459e+00 -3.38175220e-05 
 1.22140000e-03  2.50098390e+00  3.73916013e+00  2.40983135e+00 -3.38234150e-05 
 1.22640000e-03  2.50098903e+00  3.73845565e+00  2.40913891e+00 -3.38286522e-05 
 1.23140000e-03  2.50099318e+00  3.73784299e+00  2.40853794e+00 -3.38332283e-05 
 1.23640000e-03  2.50099635e+00  3.73732275e+00  2.40802906e+00 -3.38371386e-05 
 1.24140000e-03  2.50099854e+00  3.73689546e+00  2.40761278e+00 -3.38403792e-05 
 1.24640000e-03  2.50099974e+00  3.73656155e+00  2.40728951e+00 -3.38429468e-05 
 1.25140000e-03  2.50099996e+00  3.73632134e+00  2.40705958e+00 -3.38448390e-05 
 1.25640000e-03  2.50099919e+00  3.73617509e+00  2.40692321e+00 -3.38460537e-05 
 1.26140000e-03  2.50099744e+00  3.73612294e+00  2.40688055e+00 -3.38465898e-05 
 1.26640000e-03  2.50099470e+00  3.73616493e+00  2.40693164e+00 -3.38464467e-05 
 1.27140000e-03  2.50099097e+00  3.73630103e+00  2.40707642e+00 -3.38456246e-05 
 1.27640000e-03  2.50098627e+00  3.73653110e+00  2.40731474e+00 -3.38441244e-05 
 1.28140000e-03  2.50098060e+00  3.73685491e+00  2.40764637e+00 -3.38419475e-05 
 1.28640000e-03  2.50097396e+00  3.73727213e+00  2.40807098e+00 -3.38390962e-05 
 1.29140000e-03  2.50096636e+00  3.73778234e+00  2.40858813e+00 -3.38355733e-05 
 1.29640000e-03  2.50095780e+00  3.73838503e+00  2.40919731e+00 -3.38313825e-05 
 1.30140000e-03  2.50094830e+00  3.73907959e+00  2.40989791e+00 -3.38265279e-05 
 1.30640000e-03  2.50093786e+00  3.73986532e+00  2.41068921e+00 -3.38210145e-05 
 1.31140000e-03  2.50092650e+00  3.74074144e+00  2.41157043e+00 -3.38148478e-05 
 1.31640000e-03  2.50091423e+00  3.74170707e+00  2.41254067e+00 -3.38080341e-05 
 1.32140000e-03  2.50090105e+00  3.74276123e+00  2.41359898e+00 -3.38005803e-05 
 1.32640000e-03  2.50088698e+00  3.74390286e+00  2.41474427e+00 -3.37924939e-05 
 1.33140000e-03  2.50087204e+00  3.74513083e+00  2.41597540e+00 -3.37837830e-05 
 1.33640000e-03  2.50085623e+00  3.74644389e+00  2.41729115e+00 -3.37744565e-05 
 1.34140000e-03  2.50083958e+00  3.74784073e+00  2.41869017e+00 -3.37645237e-05 
 1.34640000e-03  2.50082210e+00  3.74931995e+00  2.42017108e+00 -3.37539947e-05 
 1.35140000e-03  2.50080382e+00  3.75088006e+00  2.42173238e+00 -3.37428801e-05 
 1.35640000e-03  2.50078473e+00  3.75251950e+00  2.42337252e+00 -3.37311910e-05 
 1.36140000e-03  2.50076488e+00  3.75423663e+00  2.42508983e+00 -3.37189394e-05 
 1.36640000e-03  2.50074426e+00  3.75602971e+00  2.42688261e+00 -3.37061374e-05 
 1.37140000e-03  2.50072292e+00  3.75789697e+00  2.42874906e+00 -3.36927981e-05 
 1.37640000e-03  2.50070086e+00  3.75983652e+00  2.43068730e+00 -3.36789347e-05 
 1.38140000e-03  2.50067811e+00  3.76184642e+00  2.43269540e+00 -3.36645613e-05 
 1.38640000e-03  2.50065469e+00  3.76392466e+00  2.43477134e+00 -3.36496924e-05 
 1.39140000e-03  2.50063062e+00  3.76606916e+00  2.43691305e+00 -3.36343428e-05 
 1.39640000e-03  2.50060593e+00  3.76827778e+00  2.43911838e+00 -3.36185280e-05 
 1.40140000e-03  2.50058065e+00  3.77054829e+00  2.44138513e+00 -3.36022638e-05 
 1.40640000e-03  2.50055479e+00  3.77287845e+00  2.44371102e+00 -3.35855667e-05 
 1.41140000e-03  2.50052838e+00  3.77526590e+00  2.44609374e+00 -3.35684533e-05 
