 time            v(vin)          v(b1_collector) v(b2_collector) v(vout_drv)     v(vfilt1)       v(vout_final)   i(vdd)         
 7.41400000e-04  2.49900146e+00  4.54169777e+00  4.50038782e+00  2.46379942e+00  2.46385718e+00  2.46388874e+00 -2.40254600e-05 
 7.46400000e-04  2.49900026e+00  4.54170452e+00  4.50033653e+00  2.46375175e+00  2.46378756e+00  2.46380780e+00 -2.40258350e-05 
 7.51400000e-04  2.49900004e+00  4.54170617e+00  4.50032071e+00  2.46373956e+00  2.46375339e+00  2.46376228e+00 -2.40259542e-05 
 7.56400000e-04  2.49900081e+00  4.54170273e+00  4.50034039e+00  2.46376286e+00  2.46375469e+00  2.46375223e+00 -2.40258175e-05 
 7.61400000e-04  2.49900256e+00  4.54169420e+00  4.50039553e+00  2.46382163e+00  2.46379146e+00  2.46377765e+00 -2.40254249e-05 
 7.66400000e-04  2.49900530e+00  4.54168059e+00  4.50048609e+00  2.46391580e+00  2.46386367e+00  2.46383853e+00 -2.40247768e-05 
 7.71400000e-04  2.49900903e+00  4.54166190e+00  4.50061197e+00  2.46404527e+00  2.46397125e+00  2.46393479e+00 -2.40238741e-05 
 7.76400000e-04  2.49901373e+00  4.54163817e+00  4.50077303e+00  2.46420993e+00  2.46411407e+00  2.46406634e+00 -2.40227175e-05 
 7.81400000e-04  2.49901940e+00  4.54160940e+00  4.50096911e+00  2.46440958e+00  2.46429199e+00  2.46423304e+00 -2.40213084e-05 
 7.86400000e-04  2.49902604e+00  4.54157563e+00  4.50120001e+00  2.46464403e+00  2.46450483e+00  2.46443472e+00 -2.40196482e-05 
 7.91400000e-04  2.49903364e+00  4.54153690e+00  4.50146549e+00  2.46491303e+00  2.46475237e+00  2.46467116e+00 -2.40177387e-05 
 7.96400000e-04  2.49904220e+00  4.54149323e+00  4.50176527e+00  2.46521630e+00  2.46503434e+00  2.46494213e+00 -2.40155819e-05 
 8.01400000e-04  2.49905170e+00  4.54144467e+00  4.50209903e+00  2.46555352e+00  2.46535047e+00  2.46524734e+00 -2.40131800e-05 
 8.06400000e-04  2.49906214e+00  4.54139126e+00  4.50246644e+00  2.46592436e+00  2.46570040e+00  2.46558648e+00 -2.40105356e-05 
 8.11400000e-04  2.49907350e+00  4.54133306e+00  4.50286711e+00  2.46632841e+00  2.46608380e+00  2.46595919e+00 -2.40076515e-05 
 8.16400000e-04  2.49908577e+00  4.54127013e+00  4.50330063e+00  2.46676528e+00  2.46650025e+00  2.46636508e+00 -2.40045307e-05 
 8.21400000e-04  2.49909895e+00  4.54120252e+00  4.50376654e+00  2.46723449e+00  2.46694932e+00  2.46680375e+00 -2.40011764e-05 
 8.26400000e-04  2.49911302e+00  4.54113029e+00  4.50426436e+00  2.46773556e+00  2.46743056e+00  2.46727472e+00 -2.39975922e-05 
 8.31400000e-04  2.49912796e+00  4.54105353e+00  4.50479358e+00  2.46826798e+00  2.46794346e+00  2.46777751e+00 -2.39937819e-05 
 8.36400000e-04  2.49914377e+00  4.54097229e+00  4.50535365e+00  2.46883120e+00  2.46848748e+00  2.46831161e+00 -2.39897495e-05 
 8.41400000e-04  2.49916042e+00  4.54088667e+00  4.50594399e+00  2.46942463e+00  2.46906208e+00  2.46887646e+00 -2.39854991e-05 
 8.46400000e-04  2.49917790e+00  4.54079673e+00  4.50656400e+00  2.47004765e+00  2.46966665e+00  2.46947147e+00 -2.39810352e-05 
 8.51400000e-04  2.49919618e+00  4.54070257e+00  4.50721302e+00  2.47069964e+00  2.47030057e+00  2.47009603e+00 -2.39763625e-05 
 8.56400000e-04  2.49921527e+00  4.54060428e+00  4.50789039e+00  2.47137990e+00  2.47096318e+00  2.47074950e+00 -2.39714859e-05 
 8.61400000e-04  2.49923512e+00  4.54050196e+00  4.50859541e+00  2.47208775e+00  2.47165381e+00  2.47143120e+00 -2.39664104e-05 
 8.66400000e-04  2.49925574e+00  4.54039569e+00  4.50932735e+00  2.47282245e+00  2.47237173e+00  2.47214043e+00 -2.39611413e-05 
 8.71400000e-04  2.49927708e+00  4.54028559e+00  4.51008547e+00  2.47358325e+00  2.47311622e+00  2.47287646e+00 -2.39556842e-05 
