 time            v(vin)          v(b3_collector) v(vout_drv)     v(vfilt1)       v(vout_final)   i(vdd)         
 5.05164000e-02  2.49989714e+00  3.83572559e+00  2.50615222e+00  2.50347294e+00  2.50210325e+00 -4.71306399e-05 
 5.05214000e-02  2.49986594e+00  3.83869557e+00  2.50912144e+00  2.50644652e+00  2.50507875e+00 -4.71092527e-05 
 5.05264000e-02  2.49983488e+00  3.84165620e+00  2.51208101e+00  2.50941309e+00  2.50804860e+00 -4.70879327e-05 
 5.05314000e-02  2.49980399e+00  3.84460457e+00  2.51502803e+00  2.51236974e+00  2.51100986e+00 -4.70667010e-05 
 5.05364000e-02  2.49977328e+00  3.84753778e+00  2.51795958e+00  2.51531354e+00  2.51395963e+00 -4.70455783e-05 
 5.05414000e-02  2.49974280e+00  3.85045293e+00  2.52087279e+00  2.51824161e+00  2.51689499e+00 -4.70245856e-05 
 5.05464000e-02  2.49971257e+00  3.85334715e+00  2.52376479e+00  2.52115105e+00  2.51981305e+00 -4.70037434e-05 
 5.05514000e-02  2.49968263e+00  3.85621761e+00  2.52663273e+00  2.52403900e+00  2.52271094e+00 -4.69830721e-05 
 5.05564000e-02  2.49965300e+00  3.85906149e+00  2.52947379e+00  2.52690264e+00  2.52558581e+00 -4.69625922e-05 
 5.05614000e-02  2.49962371e+00  3.86187598e+00  2.53228520e+00  2.52973913e+00  2.52843485e+00 -4.69423235e-05 
 5.05664000e-02  2.49959479e+00  3.86465834e+00  2.53506419e+00  2.53254571e+00  2.53125524e+00 -4.69222861e-05 
 5.05714000e-02  2.49956628e+00  3.86740583e+00  2.53780804e+00  2.53531962e+00  2.53404422e+00 -4.69024994e-05 
 5.05764000e-02  2.49953819e+00  3.87011577e+00  2.54051406e+00  2.53805813e+00  2.53679907e+00 -4.68829828e-05 
 5.05814000e-02  2.49951056e+00  3.87278550e+00  2.54317961e+00  2.54075858e+00  2.53951707e+00 -4.68637554e-05 
 5.05864000e-02  2.49948341e+00  3.87541241e+00  2.54580207e+00  2.54341831e+00  2.54219558e+00 -4.68448359e-05 
 5.05914000e-02  2.49945677e+00  3.87799394e+00  2.54837889e+00  2.54603473e+00  2.54483197e+00 -4.68262427e-05 
 5.05964000e-02  2.49943066e+00  3.88052757e+00  2.55090755e+00  2.54860527e+00  2.54742367e+00 -4.68079940e-05 
 5.06014000e-02  2.49940512e+00  3.88301082e+00  2.55338559e+00  2.55112744e+00  2.54996814e+00 -4.67901074e-05 
 5.06064000e-02  2.49938017e+00  3.88544127e+00  2.55581058e+00  2.55359878e+00  2.55246290e+00 -4.67726004e-05 
 5.06114000e-02  2.49935582e+00  3.88781657e+00  2.55818018e+00  2.55601686e+00  2.55490552e+00 -4.67554899e-05 
 5.06164000e-02  2.49933212e+00  3.89013439e+00  2.56049206e+00  2.55837934e+00  2.55729363e+00 -4.67387926e-05 
 5.06214000e-02  2.49930907e+00  3.89239248e+00  2.56274399e+00  2.56068392e+00  2.55962488e+00 -4.67225246e-05 
 5.06264000e-02  2.49928670e+00  3.89458864e+00  2.56493377e+00  2.56292836e+00  2.56189703e+00 -4.67067016e-05 
 5.06314000e-02  2.49926504e+00  3.89672075e+00  2.56705928e+00  2.56511048e+00  2.56410785e+00 -4.66913390e-05 
 5.06364000e-02  2.49924410e+00  3.89878674e+00  2.56911846e+00  2.56722815e+00  2.56625521e+00 -4.66764515e-05 
 5.06414000e-02  2.49922391e+00  3.90078460e+00  2.57110931e+00  2.56927933e+00  2.56833701e+00 -4.66620536e-05 
 5.06464000e-02  2.49920448e+00  3.90271239e+00  2.57302989e+00  2.57126202e+00  2.57035124e+00 -4.66481592e-05 
 5.06514000e-02  2.49918584e+00  3.90456825e+00  2.57487836e+00  2.57317430e+00  2.57229595e+00 -4.66347816e-05 
 5.06564000e-02  2.49916801e+00  3.90635038e+00  2.57665292e+00  2.57501432e+00  2.57416924e+00 -4.66219338e-05 
 5.06614000e-02  2.49915099e+00  3.90805706e+00  2.57835185e+00  2.57678031e+00  2.57596932e+00 -4.66096280e-05 
 5.06664000e-02  2.49913481e+00  3.90968664e+00  2.57997351e+00  2.57847054e+00  2.57769443e+00 -4.65978761e-05 
 5.06714000e-02  2.49911949e+00  3.91123755e+00  2.58151634e+00  2.58008340e+00  2.57934291e+00 -4.65866894e-05 
 5.06764000e-02  2.49910503e+00  3.91270828e+00  2.58297885e+00  2.58161731e+00  2.58091316e+00 -4.65760787e-05 
 5.06814000e-02  2.49909146e+00  3.91409742e+00  2.58435962e+00  2.58307081e+00  2.58240368e+00 -4.65660541e-05 
 5.06864000e-02  2.49907879e+00  3.91540363e+00  2.58565733e+00  2.58444248e+00  2.58381302e+00 -4.65566252e-05 
 5.06914000e-02  2.49906702e+00  3.91662564e+00  2.58687071e+00  2.58573100e+00  2.58513981e+00 -4.65478011e-05 
 5.06964000e-02  2.49905618e+00  3.91776229e+00  2.58799862e+00  2.58693514e+00  2.58638279e+00 -4.65395902e-05 
 5.07014000e-02  2.49904626e+00  3.91881247e+00  2.58903995e+00  2.58805373e+00  2.58754076e+00 -4.65320004e-05 
 5.07064000e-02  2.49903729e+00  3.91977517e+00  2.58999370e+00  2.58908570e+00  2.58861259e+00 -4.65250389e-05 
 5.07114000e-02  2.49902927e+00  3.92064948e+00  2.59085896e+00  2.59003004e+00  2.58959726e+00 -4.65187124e-05 
 5.07164000e-02  2.49902220e+00  3.92143454e+00  2.59163490e+00  2.59088586e+00  2.59049381e+00 -4.65130270e-05 
 5.07214000e-02  2.49901610e+00  3.92212960e+00  2.59232076e+00  2.59165233e+00  2.59130140e+00 -4.65079881e-05 
 5.07264000e-02  2.49901097e+00  3.92273400e+00  2.59291589e+00  2.59232871e+00  2.59201923e+00 -4.65036004e-05 
 5.07314000e-02  2.49900682e+00  3.92324714e+00  2.59341972e+00  2.59291435e+00  2.59264662e+00 -4.64998683e-05 
 5.07364000e-02  2.49900365e+00  3.92366855e+00  2.59383177e+00  2.59340869e+00  2.59318297e+00 -4.64967952e-05 
 5.07414000e-02  2.49900146e+00  3.92399781e+00  2.59415163e+00  2.59381125e+00  2.59362776e+00 -4.64943841e-05 
 5.07464000e-02  2.49900026e+00  3.92423460e+00  2.59437899e+00  2.59412164e+00  2.59398056e+00 -4.64926373e-05 
 5.07514000e-02  2.49900004e+00  3.92437870e+00  2.59451365e+00  2.59433958e+00  2.59424103e+00 -4.64915564e-05 
 5.07564000e-02  2.49900081e+00  3.92442998e+00  2.59455547e+00  2.59446485e+00  2.59440893e+00 -4.64911426e-05 
 5.07614000e-02  2.49900256e+00  3.92438837e+00  2.59450441e+00  2.59449732e+00  2.59448409e+00 -4.64913962e-05 
 5.07664000e-02  2.49900530e+00  3.92425392e+00  2.59436052e+00  2.59443697e+00  2.59446644e+00 -4.64923169e-05 
 5.07714000e-02  2.49900903e+00  3.92402677e+00  2.59412394e+00  2.59428385e+00  2.59435599e+00 -4.64939039e-05 
 5.07764000e-02  2.49901373e+00  3.92370712e+00  2.59379490e+00  2.59403812e+00  2.59415286e+00 -4.64961557e-05 
 5.07814000e-02  2.49901940e+00  3.92329528e+00  2.59337370e+00  2.59370000e+00  2.59385723e+00 -4.64990702e-05 
 5.07864000e-02  2.49902604e+00  3.92279165e+00  2.59286076e+00  2.59326982e+00  2.59346940e+00 -4.65026445e-05 
 5.07914000e-02  2.49903364e+00  3.92219672e+00  2.59225657e+00  2.59274801e+00  2.59298973e+00 -4.65068753e-05 
 5.07964000e-02  2.49904220e+00  3.92151105e+00  2.59156171e+00  2.59213504e+00  2.59241868e+00 -4.65117585e-05 
 5.08014000e-02  2.49905170e+00  3.92073530e+00  2.59077684e+00  2.59143153e+00  2.59175681e+00 -4.65172894e-05 
 5.08064000e-02  2.49906214e+00  3.91987022e+00  2.58990273e+00  2.59063813e+00  2.59100475e+00 -4.65234629e-05 
 5.08114000e-02  2.49907350e+00  3.91891664e+00  2.58894021e+00  2.58975562e+00  2.59016322e+00 -4.65302729e-05 
 5.08164000e-02  2.49908577e+00  3.91787548e+00  2.58789021e+00  2.58878485e+00  2.58923303e+00 -4.65377131e-05 
 5.08214000e-02  2.49909895e+00  3.91674774e+00  2.58675373e+00  2.58772674e+00  2.58821508e+00 -4.65457762e-05 
 5.08264000e-02  2.49911302e+00  3.91553450e+00  2.58553188e+00  2.58658232e+00  2.58711034e+00 -4.65544546e-05 
 5.08314000e-02  2.49912796e+00  3.91423694e+00  2.58422584e+00  2.58535269e+00  2.58591989e+00 -4.65637400e-05 
 5.08364000e-02  2.49914377e+00  3.91285631e+00  2.58283685e+00  2.58403903e+00  2.58464486e+00 -4.65736234e-05 
 5.08414000e-02  2.49916042e+00  3.91139393e+00  2.58136626e+00  2.58264262e+00  2.58328649e+00 -4.65840954e-05 
 5.08464000e-02  2.49917790e+00  3.90985122e+00  2.57981549e+00  2.58116479e+00  2.58184609e+00 -4.65951460e-05 
 5.08514000e-02  2.49919618e+00  3.90822966e+00  2.57818603e+00  2.57960697e+00  2.58032504e+00 -4.66067646e-05 
 5.08564000e-02  2.49921527e+00  3.90653083e+00  2.57647947e+00  2.57797067e+00  2.57872481e+00 -4.66189399e-05 
 5.08614000e-02  2.49923512e+00  3.90475636e+00  2.57469744e+00  2.57625747e+00  2.57704696e+00 -4.66316604e-05 
 5.08664000e-02  2.49925574e+00  3.90290797e+00  2.57284167e+00  2.57446903e+00  2.57529309e+00 -4.66449137e-05 
 5.08714000e-02  2.49927708e+00  3.90098745e+00  2.57091397e+00  2.57260706e+00  2.57346492e+00 -4.66586871e-05 
 5.08764000e-02  2.49929914e+00  3.89899666e+00  2.56891619e+00  2.57067339e+00  2.57156420e+00 -4.66729674e-05 
 5.08814000e-02  2.49932189e+00  3.89693753e+00  2.56685027e+00  2.56866987e+00  2.56959277e+00 -4.66877407e-05 
 5.08864000e-02  2.49934531e+00  3.89481206e+00  2.56471821e+00  2.56659845e+00  2.56755255e+00 -4.67029929e-05 
 5.08914000e-02  2.49936938e+00  3.89262230e+00  2.56252209e+00  2.56446115e+00  2.56544552e+00 -4.67187091e-05 
 5.08964000e-02  2.49939407e+00  3.89037038e+00  2.56026404e+00  2.56226003e+00  2.56327371e+00 -4.67348743e-05 
 5.09014000e-02  2.49941935e+00  3.88805850e+00  2.55794624e+00  2.55999723e+00  2.56103925e+00 -4.67514726e-05 
 5.09064000e-02  2.49944521e+00  3.88568890e+00  2.55557096e+00  2.55767495e+00  2.55874429e+00 -4.67684882e-05 
 5.09114000e-02  2.49947162e+00  3.88326388e+00  2.55314051e+00  2.55529545e+00  2.55639107e+00 -4.67859044e-05 
 5.09164000e-02  2.49949855e+00  3.88078581e+00  2.55065726e+00  2.55286105e+00  2.55398188e+00 -4.68037043e-05 
 5.09214000e-02  2.49952597e+00  3.87825711e+00  2.54812361e+00  2.55037411e+00  2.55151907e+00 -4.68218708e-05 
 5.09264000e-02  2.49955386e+00  3.87568024e+00  2.54554206e+00  2.54783707e+00  2.54900503e+00 -4.68403861e-05 
 5.09314000e-02  2.49958220e+00  3.87305771e+00  2.54291511e+00  2.54525240e+00  2.54644222e+00 -4.68592321e-05 
 5.09364000e-02  2.49961094e+00  3.87039210e+00  2.54024534e+00  2.54262261e+00  2.54383314e+00 -4.68783906e-05 
 5.09414000e-02  2.49964007e+00  3.86768600e+00  2.53753535e+00  2.53995029e+00  2.54118034e+00 -4.68978428e-05 
 5.09464000e-02  2.49966955e+00  3.86494206e+00  2.53478779e+00  2.53723804e+00  2.53848641e+00 -4.69175698e-05 
 5.09514000e-02  2.49969936e+00  3.86216297e+00  2.53200537e+00  2.53448852e+00  2.53575399e+00 -4.69375522e-05 
 5.09564000e-02  2.49972947e+00  3.85935146e+00  2.52919080e+00  2.53170443e+00  2.53298575e+00 -4.69577706e-05 
 5.09614000e-02  2.49975984e+00  3.85651028e+00  2.52634684e+00  2.52888848e+00  2.53018440e+00 -4.69782051e-05 
 5.09664000e-02  2.49979045e+00  3.85364222e+00  2.52347629e+00  2.52604344e+00  2.52735269e+00 -4.69988358e-05 
 5.09714000e-02  2.49982127e+00  3.85075010e+00  2.52058196e+00  2.52317212e+00  2.52449341e+00 -4.70196423e-05 
 5.09764000e-02  2.49985226e+00  3.84783676e+00  2.51766671e+00  2.52027731e+00  2.52160935e+00 -4.70406042e-05 
 5.09814000e-02  2.49988340e+00  3.84490506e+00  2.51473339e+00  2.51736188e+00  2.51870336e+00 -4.70617010e-05 
 5.09864000e-02  2.49991465e+00  3.84195790e+00  2.51178491e+00  2.51442869e+00  2.51577828e+00 -4.70829119e-05 
 5.09914000e-02  2.49994599e+00  3.83899818e+00  2.50882415e+00  2.51148063e+00  2.51283701e+00 -4.71042159e-05 
 5.09964000e-02  2.49997738e+00  3.83602881e+00  2.50585405e+00  2.50852060e+00  2.50988243e+00 -4.71255922e-05 
 5.10014000e-02  2.50000880e+00  3.83305273e+00  2.50287753e+00  2.50555153e+00  2.50691747e+00 -4.71470196e-05 
 5.10064000e-02  2.50004020e+00  3.83007286e+00  2.49989753e+00  2.50257634e+00  2.50394504e+00 -4.71684769e-05 
 5.10114000e-02  2.50007157e+00  3.82709217e+00  2.49691700e+00  2.49959796e+00  2.50096807e+00 -4.71899430e-05 
 5.10164000e-02  2.50010286e+00  3.82411359e+00  2.49393888e+00  2.49661935e+00  2.49798952e+00 -4.72113966e-05 
 5.10214000e-02  2.50013406e+00  3.82114008e+00  2.49096611e+00  2.49364345e+00  2.49501232e+00 -4.72328165e-05 
 5.10264000e-02  2.50016512e+00  3.81817456e+00  2.48800165e+00  2.49067320e+00  2.49203941e+00 -4.72541815e-05 
 5.10314000e-02  2.50019601e+00  3.81521999e+00  2.48504843e+00  2.48771155e+00  2.48907375e+00 -4.72754703e-05 
 5.10364000e-02  2.50022672e+00  3.81227930e+00  2.48210938e+00  2.48476142e+00  2.48611826e+00 -4.72966619e-05 
 5.10414000e-02  2.50025720e+00  3.80935539e+00  2.47918740e+00  2.48182574e+00  2.48317588e+00 -4.73177352e-05 
 5.10464000e-02  2.50028743e+00  3.80645117e+00  2.47628541e+00  2.47890743e+00  2.48024953e+00 -4.73386692e-05 
 5.10514000e-02  2.50031737e+00  3.80356952e+00  2.47340628e+00  2.47600938e+00  2.47734210e+00 -4.73594432e-05 
 5.10564000e-02  2.50034700e+00  3.80071331e+00  2.47055287e+00  2.47313446e+00  2.47445649e+00 -4.73800365e-05 
 5.10614000e-02  2.50037629e+00  3.79788538e+00  2.46772803e+00  2.47028554e+00  2.47159556e+00 -4.74004285e-05 
 5.10664000e-02  2.50040521e+00  3.79508854e+00  2.46493455e+00  2.46746545e+00  2.46876216e+00 -4.74205989e-05 
 5.10714000e-02  2.50043372e+00  3.79232557e+00  2.46217522e+00  2.46467699e+00  2.46595910e+00 -4.74405277e-05 
 5.10764000e-02  2.50046181e+00  3.78959922e+00  2.45945280e+00  2.46192294e+00  2.46318916e+00 -4.74601948e-05 
 5.10814000e-02  2.50048944e+00  3.78691222e+00  2.45676998e+00  2.45920603e+00  2.46045512e+00 -4.74795808e-05 
 5.10864000e-02  2.50051659e+00  3.78426723e+00  2.45412944e+00  2.45652899e+00  2.45775969e+00 -4.74986661e-05 
 5.10914000e-02  2.50054323e+00  3.78166689e+00  2.45153383e+00  2.45389447e+00  2.45510556e+00 -4.75174318e-05 
 5.10964000e-02  2.50056934e+00  3.77911381e+00  2.44898572e+00  2.45130510e+00  2.45249537e+00 -4.75358590e-05 
 5.11014000e-02  2.50059488e+00  3.77661052e+00  2.44648765e+00  2.44876346e+00  2.44993173e+00 -4.75539294e-05 
 5.11064000e-02  2.50061983e+00  3.77415953e+00  2.44404213e+00  2.44627210e+00  2.44741720e+00 -4.75716247e-05 
 5.11114000e-02  2.50064418e+00  3.77176328e+00  2.44165160e+00  2.44383349e+00  2.44495428e+00 -4.75889273e-05 
 5.11164000e-02  2.50066788e+00  3.76942416e+00  2.43931844e+00  2.44145008e+00  2.44254543e+00 -4.76058199e-05 
 5.11214000e-02  2.50069093e+00  3.76714453e+00  2.43704499e+00  2.43912425e+00  2.44019307e+00 -4.76222854e-05 
 5.11264000e-02  2.50071330e+00  3.76492665e+00  2.43483351e+00  2.43685832e+00  2.43789954e+00 -4.76383074e-05 
 5.11314000e-02  2.50073496e+00  3.76277274e+00  2.43268623e+00  2.43465455e+00  2.43566714e+00 -4.76538698e-05 
 5.11364000e-02  2.50075590e+00  3.76068496e+00  2.43060528e+00  2.43251515e+00  2.43349809e+00 -4.76689569e-05 
 5.11414000e-02  2.50077609e+00  3.75866540e+00  2.42859276e+00  2.43044227e+00  2.43139457e+00 -4.76835537e-05 
 5.11464000e-02  2.50079552e+00  3.75671608e+00  2.42665068e+00  2.42843797e+00  2.42935869e+00 -4.76976453e-05 
 5.11514000e-02  2.50081416e+00  3.75483895e+00  2.42478098e+00  2.42650427e+00  2.42739247e+00 -4.77112177e-05 
 5.11564000e-02  2.50083199e+00  3.75303589e+00  2.42298553e+00  2.42464309e+00  2.42549790e+00 -4.77242572e-05 
 5.11614000e-02  2.50084901e+00  3.75130871e+00  2.42126614e+00  2.42285631e+00  2.42367686e+00 -4.77367507e-05 
 5.11664000e-02  2.50086519e+00  3.74965914e+00  2.41962453e+00  2.42114571e+00  2.42193118e+00 -4.77486856e-05 
 5.11714000e-02  2.50088051e+00  3.74808884e+00  2.41806234e+00  2.41951301e+00  2.42026262e+00 -4.77600499e-05 
 5.11764000e-02  2.50089497e+00  3.74659937e+00  2.41658113e+00  2.41795984e+00  2.41867283e+00 -4.77708322e-05 
 5.11814000e-02  2.50090854e+00  3.74519223e+00  2.41518240e+00  2.41648777e+00  2.41716343e+00 -4.77810216e-05 
 5.11864000e-02  2.50092121e+00  3.74386883e+00  2.41386755e+00  2.41509826e+00  2.41573592e+00 -4.77906078e-05 
 5.11914000e-02  2.50093298e+00  3.74263050e+00  2.41263790e+00  2.41379272e+00  2.41439173e+00 -4.77995811e-05 
 5.11964000e-02  2.50094382e+00  3.74147848e+00  2.41149467e+00  2.41257245e+00  2.41313220e+00 -4.78079326e-05 
 5.12014000e-02  2.50095374e+00  3.74041393e+00  2.41043903e+00  2.41143867e+00  2.41195862e+00 -4.78156538e-05 
 5.12064000e-02  2.50096271e+00  3.73943791e+00  2.40947202e+00  2.41039253e+00  2.41087214e+00 -4.78227369e-05 
 5.12114000e-02  2.50097073e+00  3.73855141e+00  2.40859461e+00  2.40943507e+00  2.40987387e+00 -4.78291749e-05 
 5.12164000e-02  2.50097780e+00  3.73775532e+00  2.40780770e+00  2.40856726e+00  2.40896480e+00 -4.78349611e-05 
 5.12214000e-02  2.50098390e+00  3.73705043e+00  2.40711206e+00  2.40778996e+00  2.40814585e+00 -4.78400897e-05 
 5.12264000e-02  2.50098903e+00  3.73643745e+00  2.40650840e+00  2.40710395e+00  2.40741783e+00 -4.78445557e-05 
 5.12314000e-02  2.50099318e+00  3.73591699e+00  2.40599732e+00  2.40650993e+00  2.40678149e+00 -4.78483544e-05 
 5.12364000e-02  2.50099635e+00  3.73548959e+00  2.40557933e+00  2.40600849e+00  2.40623745e+00 -4.78514821e-05 
 5.12414000e-02  2.50099854e+00  3.73515566e+00  2.40525486e+00  2.40560014e+00  2.40578627e+00 -4.78539356e-05 
 5.12464000e-02  2.50099974e+00  3.73491554e+00  2.40502424e+00  2.40528528e+00  2.40542840e+00 -4.78557124e-05 
 5.12514000e-02  2.50099996e+00  3.73476948e+00  2.40488768e+00  2.40506423e+00  2.40516419e+00 -4.78568108e-05 
 5.12564000e-02  2.50099919e+00  3.73471762e+00  2.40484533e+00  2.40493721e+00  2.40499391e+00 -4.78572296e-05 
 5.12614000e-02  2.50099744e+00  3.73476002e+00  2.40489724e+00  2.40490435e+00  2.40491774e+00 -4.78569684e-05 
 5.12664000e-02  2.50099470e+00  3.73489662e+00  2.40504334e+00  2.40496569e+00  2.40493574e+00 -4.78560275e-05 
 5.12714000e-02  2.50099097e+00  3.73512729e+00  2.40528350e+00  2.40512115e+00  2.40504791e+00 -4.78544078e-05 
 5.12764000e-02  2.50098627e+00  3.73545181e+00  2.40561747e+00  2.40537059e+00  2.40525412e+00 -4.78521110e-05 
 5.12814000e-02  2.50098060e+00  3.73586983e+00  2.40604491e+00  2.40571375e+00  2.40555418e+00 -4.78491394e-05 
 5.12864000e-02  2.50097396e+00  3.73638095e+00  2.40656540e+00  2.40615030e+00  2.40594777e+00 -4.78454960e-05 
 5.12914000e-02  2.50096636e+00  3.73698465e+00  2.40717842e+00  2.40667978e+00  2.40643451e+00 -4.78411845e-05 
 5.12964000e-02  2.50095780e+00  3.73768033e+00  2.40788334e+00  2.40730167e+00  2.40701390e+00 -4.78362092e-05 
 5.13014000e-02  2.50094830e+00  3.73846728e+00  2.40867946e+00  2.40801534e+00  2.40768537e+00 -4.78305752e-05 
 5.13064000e-02  2.50093786e+00  3.73934471e+00  2.40956598e+00  2.40882009e+00  2.40844823e+00 -4.78242882e-05 
 5.13114000e-02  2.50092650e+00  3.74031175e+00  2.41054201e+00  2.40971509e+00  2.40930173e+00 -4.78173544e-05 
 5.13164000e-02  2.50091423e+00  3.74136742e+00  2.41160657e+00  2.41069945e+00  2.41024500e+00 -4.78097809e-05 
 5.13214000e-02  2.50090105e+00  3.74251066e+00  2.41275860e+00  2.41177218e+00  2.41127710e+00 -4.78015754e-05 
 5.13264000e-02  2.50088698e+00  3.74374033e+00  2.41399693e+00  2.41293221e+00  2.41239699e+00 -4.77927461e-05 
 5.13314000e-02  2.50087204e+00  3.74505519e+00  2.41532032e+00  2.41417838e+00  2.41360356e+00 -4.77833018e-05 
 5.13364000e-02  2.50085623e+00  3.74645392e+00  2.41672745e+00  2.41550942e+00  2.41489558e+00 -4.77732523e-05 
 5.13414000e-02  2.50083958e+00  3.74793512e+00  2.41821690e+00  2.41692401e+00  2.41627176e+00 -4.77626075e-05 
 5.13464000e-02  2.50082210e+00  3.74949730e+00  2.41978718e+00  2.41842072e+00  2.41773072e+00 -4.77513781e-05 
 5.13514000e-02  2.50080382e+00  3.75113890e+00  2.42143672e+00  2.41999806e+00  2.41927100e+00 -4.77395756e-05 
 5.13564000e-02  2.50078473e+00  3.75285827e+00  2.42316386e+00  2.42165445e+00  2.42089106e+00 -4.77272118e-05 
 5.13614000e-02  2.50076488e+00  3.75465369e+00  2.42496688e+00  2.42338822e+00  2.42258926e+00 -4.77142991e-05 
 5.13664000e-02  2.50074426e+00  3.75652336e+00  2.42684395e+00  2.42519764e+00  2.42436392e+00 -4.77008506e-05 
 5.13714000e-02  2.50072292e+00  3.75846540e+00  2.42879321e+00  2.42708089e+00  2.42621324e+00 -4.76868797e-05 
 5.13764000e-02  2.50070086e+00  3.76047787e+00  2.43081271e+00  2.42903609e+00  2.42813537e+00 -4.76724005e-05 
 5.13814000e-02  2.50067811e+00  3.76255876e+00  2.43290041e+00  2.43106128e+00  2.43012840e+00 -4.76574276e-05 
 5.13864000e-02  2.50065469e+00  3.76470599e+00  2.43505424e+00  2.43315443e+00  2.43219033e+00 -4.76419760e-05 
 5.13914000e-02  2.50063062e+00  3.76691740e+00  2.43727203e+00  2.43531345e+00  2.43431909e+00 -4.76260612e-05 
 5.13964000e-02  2.50060593e+00  3.76919078e+00  2.43955157e+00  2.43753617e+00  2.43651255e+00 -4.76096992e-05 
 5.14014000e-02  2.50058065e+00  3.77152386e+00  2.44189058e+00  2.43982038e+00  2.43876852e+00 -4.75929065e-05 
 5.14064000e-02  2.50055479e+00  3.77391431e+00  2.44428672e+00  2.44216379e+00  2.44108474e+00 -4.75756998e-05 
 5.14114000e-02  2.50052838e+00  3.77635974e+00  2.44673760e+00  2.44456406e+00  2.44345889e+00 -4.75580965e-05 
 5.14164000e-02  2.50050145e+00  3.77885770e+00  2.44924077e+00  2.44701879e+00  2.44588862e+00 -4.75401141e-05 
 5.14214000e-02  2.50047403e+00  3.78140572e+00  2.45179373e+00  2.44952553e+00  2.44837148e+00 -4.75217707e-05 
 5.14264000e-02  2.50044614e+00  3.78400123e+00  2.45439393e+00  2.45208178e+00  2.45090500e+00 -4.75030847e-05 
 5.14314000e-02  2.50041780e+00  3.78664165e+00  2.45703878e+00  2.45468499e+00  2.45348665e+00 -4.74840746e-05 
 5.14364000e-02  2.50038906e+00  3.78932435e+00  2.45972564e+00  2.45733255e+00  2.45611386e+00 -4.74647596e-05 
 5.14414000e-02  2.50035993e+00  3.79204666e+00  2.46245184e+00  2.46002183e+00  2.45878400e+00 -4.74451589e-05 
 5.14464000e-02  2.50033045e+00  3.79480586e+00  2.46521466e+00  2.46275016e+00  2.46149441e+00 -4.74252921e-05 
 5.14514000e-02  2.50030064e+00  3.79759921e+00  2.46801135e+00  2.46551481e+00  2.46424240e+00 -4.74051791e-05 
 5.14564000e-02  2.50027053e+00  3.80042393e+00  2.47083912e+00  2.46831303e+00  2.46702523e+00 -4.73848398e-05 
 5.14614000e-02  2.50024016e+00  3.80327720e+00  2.47369517e+00  2.47114203e+00  2.46984013e+00 -4.73642946e-05 
 5.14664000e-02  2.50020955e+00  3.80615620e+00  2.47657665e+00  2.47399901e+00  2.47268429e+00 -4.73435639e-05 
 5.14714000e-02  2.50017873e+00  3.80905806e+00  2.47948071e+00  2.47688113e+00  2.47555490e+00 -4.73226683e-05 
 5.14764000e-02  2.50014774e+00  3.81197989e+00  2.48240445e+00  2.47978551e+00  2.47844909e+00 -4.73016287e-05 
 5.14814000e-02  2.50011660e+00  3.81491881e+00  2.48534498e+00  2.48270929e+00  2.48136400e+00 -4.72804659e-05 
 5.14864000e-02  2.50008535e+00  3.81787190e+00  2.48829938e+00  2.48564954e+00  2.48429672e+00 -4.72592009e-05 
 5.14914000e-02  2.50005401e+00  3.82083622e+00  2.49126473e+00  2.48860337e+00  2.48724436e+00 -4.72378549e-05 
 5.14964000e-02  2.50002262e+00  3.82380885e+00  2.49423808e+00  2.49156784e+00  2.49020399e+00 -4.72164491e-05 
 5.15014000e-02  2.49999120e+00  3.82678684e+00  2.49721650e+00  2.49454002e+00  2.49317268e+00 -4.71950045e-05 
 5.15064000e-02  2.49995980e+00  3.82976724e+00  2.50019703e+00  2.49751697e+00  2.49614749e+00 -4.71735424e-05 
 5.15114000e-02  2.49992843e+00  3.83274711e+00  2.50317673e+00  2.50049573e+00  2.49912547e+00 -4.71520841e-05 
 5.15164000e-02  2.49989714e+00  3.83572350e+00  2.50615266e+00  2.50347337e+00  2.50210368e+00 -4.71306508e-05 
 5.15214000e-02  2.49986594e+00  3.83869348e+00  2.50912187e+00  2.50644695e+00  2.50507918e+00 -4.71092636e-05 
 5.15264000e-02  2.49983488e+00  3.84165412e+00  2.51208145e+00  2.50941353e+00  2.50804903e+00 -4.70879436e-05 
 5.15314000e-02  2.49980399e+00  3.84460249e+00  2.51502847e+00  2.51237017e+00  2.51101030e+00 -4.70667118e-05 
 5.15364000e-02  2.49977328e+00  3.84753570e+00  2.51796002e+00  2.51531398e+00  2.51396007e+00 -4.70455891e-05 
 5.15414000e-02  2.49974280e+00  3.85045085e+00  2.52087323e+00  2.51824205e+00  2.51689543e+00 -4.70245964e-05 
 5.15464000e-02  2.49971257e+00  3.85334508e+00  2.52376523e+00  2.52115149e+00  2.51981349e+00 -4.70037541e-05 
 5.15514000e-02  2.49968263e+00  3.85621554e+00  2.52663317e+00  2.52403945e+00  2.52271138e+00 -4.69830829e-05 
 5.15564000e-02  2.49965300e+00  3.85905941e+00  2.52947424e+00  2.52690308e+00  2.52558626e+00 -4.69626029e-05 
 5.15614000e-02  2.49962371e+00  3.86187391e+00  2.53228565e+00  2.52973958e+00  2.52843529e+00 -4.69423343e-05 
 5.15664000e-02  2.49959479e+00  3.86465627e+00  2.53506464e+00  2.53254616e+00  2.53125569e+00 -4.69222968e-05 
