 time            v(vin)          v(b3_collector) v(vout_drv)     v(vout_final)   i(vdd)         
 1.11640000e-03  2.50066788e+00  3.77129402e+00  2.44148004e+00  2.44179602e+00 -3.35912073e-05 
 1.12140000e-03  2.50069093e+00  3.76900052e+00  2.43919479e+00  2.43950262e+00 -3.36077893e-05 
 1.12640000e-03  2.50071330e+00  3.76676822e+00  2.43697092e+00  2.43727028e+00 -3.36239323e-05 
 1.13140000e-03  2.50073496e+00  3.76459936e+00  2.43481064e+00  2.43510125e+00 -3.36396202e-05 
 1.13640000e-03  2.50075590e+00  3.76249612e+00  2.43271613e+00  2.43299769e+00 -3.36548371e-05 
 1.14140000e-03  2.50077609e+00  3.76046060e+00  2.43068947e+00  2.43096170e+00 -3.36695679e-05 
 1.14640000e-03  2.50079552e+00  3.75849483e+00  2.42873270e+00  2.42899533e+00 -3.36837978e-05 
 1.15140000e-03  2.50081416e+00  3.75660079e+00  2.42684777e+00  2.42710053e+00 -3.36975123e-05 
 1.15640000e-03  2.50083199e+00  3.75478036e+00  2.42503657e+00  2.42527921e+00 -3.37106978e-05 
 1.16140000e-03  2.50084901e+00  3.75303538e+00  2.42330092e+00  2.42353320e+00 -3.37233410e-05 
 1.16640000e-03  2.50086519e+00  3.75136759e+00  2.42164255e+00  2.42186423e+00 -3.37354291e-05 
