 time            v(vin)          v(b3_collector) v(vout_drv)     v(vfilt1)       v(vout_final)   i(vdd)         
 8.77640000e-03  2.49901373e+00  3.92449908e+00  2.59466066e+00  2.59495494e+00  2.59508381e+00 -4.64902906e-05 
 8.78140000e-03  2.49901940e+00  3.92408702e+00  2.59423915e+00  2.59465816e+00  2.59485082e+00 -4.64932067e-05 
 8.78640000e-03  2.49902604e+00  3.92358318e+00  2.59372591e+00  2.59426923e+00  2.59452550e+00 -4.64967827e-05 
 8.79140000e-03  2.49903364e+00  3.92298803e+00  2.59312142e+00  2.59378853e+00  2.59410817e+00 -4.65010150e-05 
 8.79640000e-03  2.49904220e+00  3.92230216e+00  2.59242627e+00  2.59321653e+00  2.59359923e+00 -4.65058997e-05 
 8.80140000e-03  2.49905170e+00  3.92152621e+00  2.59164112e+00  2.59255378e+00  2.59299917e+00 -4.65114321e-05 
 8.80640000e-03  2.49906214e+00  3.92066095e+00  2.59076673e+00  2.59180091e+00  2.59230856e+00 -4.65176070e-05 
 8.81140000e-03  2.49907350e+00  3.91970718e+00  2.58980394e+00  2.59095864e+00  2.59152807e+00 -4.65244184e-05 
 8.81640000e-03  2.49908577e+00  3.91866585e+00  2.58875368e+00  2.59002779e+00  2.59065844e+00 -4.65318598e-05 
 8.82140000e-03  2.49909895e+00  3.91753794e+00  2.58761695e+00  2.58900925e+00  2.58970052e+00 -4.65399241e-05 
 8.82640000e-03  2.49911302e+00  3.91632454e+00  2.58639485e+00  2.58790399e+00  2.58865523e+00 -4.65486037e-05 
 8.83140000e-03  2.49912796e+00  3.91502682e+00  2.58508856e+00  2.58671309e+00  2.58752356e+00 -4.65578902e-05 
 8.83640000e-03  2.49914377e+00  3.91364603e+00  2.58369933e+00  2.58543770e+00  2.58630662e+00 -4.65677746e-05 
 8.84140000e-03  2.49916042e+00  3.91218351e+00  2.58222851e+00  2.58407903e+00  2.58500556e+00 -4.65782477e-05 
 8.84640000e-03  2.49917790e+00  3.91064065e+00  2.58067751e+00  2.58263840e+00  2.58362166e+00 -4.65892992e-05 
 8.85140000e-03  2.49919618e+00  3.90901896e+00  2.57904783e+00  2.58111720e+00  2.58215623e+00 -4.66009187e-05 
 8.85640000e-03  2.49921527e+00  3.90732000e+00  2.57734105e+00  2.57951690e+00  2.58061071e+00 -4.66130949e-05 
 8.86140000e-03  2.49923512e+00  3.90554541e+00  2.57555881e+00  2.57783905e+00  2.57898656e+00 -4.66258161e-05 
 8.86640000e-03  2.49925574e+00  3.90369690e+00  2.57370284e+00  2.57608525e+00  2.57728537e+00 -4.66390702e-05 
 8.87140000e-03  2.49927708e+00  3.90177626e+00  2.57177493e+00  2.57425722e+00  2.57550879e+00 -4.66528444e-05 
 8.87640000e-03  2.49929914e+00  3.89978536e+00  2.56977695e+00  2.57235671e+00  2.57365852e+00 -4.66671253e-05 
 8.88140000e-03  2.49932189e+00  3.89772612e+00  2.56771084e+00  2.57038557e+00  2.57173635e+00 -4.66818993e-05 
 8.88640000e-03  2.49934531e+00  3.89560054e+00  2.56557860e+00  2.56834571e+00  2.56974416e+00 -4.66971521e-05 
 8.89140000e-03  2.49936938e+00  3.89341069e+00  2.56338229e+00  2.56623910e+00  2.56768386e+00 -4.67128689e-05 
 8.89640000e-03  2.49939407e+00  3.89115867e+00  2.56112405e+00  2.56406780e+00  2.56555746e+00 -4.67290346e-05 
 8.90140000e-03  2.49941935e+00  3.88884670e+00  2.55880608e+00  2.56183389e+00  2.56336703e+00 -4.67456335e-05 
 8.90640000e-03  2.49944521e+00  3.88647701e+00  2.55643063e+00  2.55953957e+00  2.56111468e+00 -4.67626495e-05 
 8.91140000e-03  2.49947162e+00  3.88405191e+00  2.55400001e+00  2.55718705e+00  2.55880260e+00 -4.67800662e-05 
 8.91640000e-03  2.49949855e+00  3.88157376e+00  2.55151658e+00  2.55477863e+00  2.55643305e+00 -4.67978666e-05 
 8.92140000e-03  2.49952597e+00  3.87904497e+00  2.54898277e+00  2.55231665e+00  2.55400833e+00 -4.68160334e-05 
 8.92640000e-03  2.49955386e+00  3.87646802e+00  2.54640105e+00  2.54980351e+00  2.55153081e+00 -4.68345491e-05 
 8.93140000e-03  2.49958220e+00  3.87384542e+00  2.54377394e+00  2.54724166e+00  2.54900289e+00 -4.68533955e-05 
 8.93640000e-03  2.49961094e+00  3.87117973e+00  2.54110401e+00  2.54463360e+00  2.54642704e+00 -4.68725543e-05 
 8.94140000e-03  2.49964007e+00  3.86847356e+00  2.53839386e+00  2.54198188e+00  2.54380578e+00 -4.68920069e-05 
 8.94640000e-03  2.49966955e+00  3.86572955e+00  2.53564615e+00  2.53928909e+00  2.54114166e+00 -4.69117342e-05 
 8.95140000e-03  2.49969936e+00  3.86295039e+00  2.53286356e+00  2.53655786e+00  2.53843730e+00 -4.69317169e-05 
 8.95640000e-03  2.49972947e+00  3.86013881e+00  2.53004884e+00  2.53379087e+00  2.53569534e+00 -4.69519356e-05 
 8.96140000e-03  2.49975984e+00  3.85729756e+00  2.52720472e+00  2.53099083e+00  2.53291846e+00 -4.69723704e-05 
 8.96640000e-03  2.49979045e+00  3.85442943e+00  2.52433402e+00  2.52816049e+00  2.53010939e+00 -4.69930014e-05 
 8.97140000e-03  2.49982127e+00  3.85153724e+00  2.52143954e+00  2.52530262e+00  2.52727087e+00 -4.70138081e-05 
 8.97640000e-03  2.49985226e+00  3.84862383e+00  2.51852413e+00  2.52242002e+00  2.52440570e+00 -4.70347704e-05 
 8.98140000e-03  2.49988340e+00  3.84569207e+00  2.51559066e+00  2.51951553e+00  2.52151669e+00 -4.70558674e-05 
 8.98640000e-03  2.49991465e+00  3.84274484e+00  2.51264202e+00  2.51659202e+00  2.51860668e+00 -4.70770786e-05 
 8.99140000e-03  2.49994599e+00  3.83978505e+00  2.50968112e+00  2.51365234e+00  2.51567853e+00 -4.70983830e-05 
 8.99640000e-03  2.49997738e+00  3.83681561e+00  2.50671086e+00  2.51069941e+00  2.51273512e+00 -4.71197595e-05 
 9.00140000e-03  2.50000880e+00  3.83383946e+00  2.50373418e+00  2.50773612e+00  2.50977936e+00 -4.71411872e-05 
 9.00640000e-03  2.50004020e+00  3.83085952e+00  2.50075403e+00  2.50476541e+00  2.50681415e+00 -4.71626449e-05 
 9.01140000e-03  2.50007157e+00  3.82787876e+00  2.49777333e+00  2.50179020e+00  2.50384243e+00 -4.71841113e-05 
 9.01640000e-03  2.50010286e+00  3.82490011e+00  2.49479505e+00  2.49881344e+00  2.50086713e+00 -4.72055652e-05 
 9.02140000e-03  2.50013406e+00  3.82192651e+00  2.49182213e+00  2.49583806e+00  2.49789118e+00 -4.72269855e-05 
 9.02640000e-03  2.50016512e+00  3.81896093e+00  2.48885751e+00  2.49286701e+00  2.49491753e+00 -4.72483508e-05 
 9.03140000e-03  2.50019601e+00  3.81600628e+00  2.48590412e+00  2.48990322e+00  2.49194911e+00 -4.72696400e-05 
 9.03640000e-03  2.50022672e+00  3.81306550e+00  2.48296490e+00  2.48694965e+00  2.48898888e+00 -4.72908320e-05 
 9.04140000e-03  2.50025720e+00  3.81014151e+00  2.48004276e+00  2.48400920e+00  2.48603975e+00 -4.73119057e-05 
 9.04640000e-03  2.50028743e+00  3.80723720e+00  2.47714059e+00  2.48108479e+00  2.48310466e+00 -4.73328402e-05 
 9.05140000e-03  2.50031737e+00  3.80435547e+00  2.47426129e+00  2.47817934e+00  2.48018651e+00 -4.73536146e-05 
 9.05640000e-03  2.50034700e+00  3.80149917e+00  2.47140771e+00  2.47529571e+00  2.47728820e+00 -4.73742084e-05 
 9.06140000e-03  2.50037629e+00  3.79867115e+00  2.46858268e+00  2.47243678e+00  2.47441261e+00 -4.73946009e-05 
 9.06640000e-03  2.50040521e+00  3.79587421e+00  2.46578903e+00  2.46960539e+00  2.47156259e+00 -4.74147718e-05 
 9.07140000e-03  2.50043372e+00  3.79311114e+00  2.46302952e+00  2.46680435e+00  2.46874098e+00 -4.74347011e-05 
 9.07640000e-03  2.50046181e+00  3.79038469e+00  2.46030690e+00  2.46403645e+00  2.46595058e+00 -4.74543689e-05 
 9.08140000e-03  2.50048944e+00  3.78769758e+00  2.45762390e+00  2.46130445e+00  2.46319417e+00 -4.74737554e-05 
 9.08640000e-03  2.50051659e+00  3.78505248e+00  2.45498317e+00  2.45861105e+00  2.46047449e+00 -4.74928414e-05 
 9.09140000e-03  2.50054323e+00  3.78245204e+00  2.45238735e+00  2.45595896e+00  2.45779425e+00 -4.75116078e-05 
 9.09640000e-03  2.50056934e+00  3.77989884e+00  2.44983904e+00  2.45335081e+00  2.45515613e+00 -4.75300357e-05 
 9.10140000e-03  2.50059488e+00  3.77739543e+00  2.44734078e+00  2.45078920e+00  2.45256275e+00 -4.75481068e-05 
 9.10640000e-03  2.50061983e+00  3.77494432e+00  2.44489505e+00  2.44827669e+00  2.45001670e+00 -4.75658029e-05 
 9.11140000e-03  2.50064418e+00  3.77254794e+00  2.44250430e+00  2.44581579e+00  2.44752051e+00 -4.75831063e-05 
 9.11640000e-03  2.50066788e+00  3.77020870e+00  2.44017093e+00  2.44340895e+00  2.44507669e+00 -4.75999997e-05 
 9.12140000e-03  2.50069093e+00  3.76792893e+00  2.43789726e+00  2.44105858e+00  2.44268768e+00 -4.76164661e-05 
 9.12640000e-03  2.50071330e+00  3.76571091e+00  2.43568556e+00  2.43876702e+00  2.44035585e+00 -4.76324890e-05 
 9.13140000e-03  2.50073496e+00  3.76355686e+00  2.43353805e+00  2.43653657e+00  2.43808354e+00 -4.76480523e-05 
 9.13640000e-03  2.50075590e+00  3.76146894e+00  2.43145688e+00  2.43436946e+00  2.43587302e+00 -4.76631404e-05 
 9.14140000e-03  2.50077609e+00  3.75944923e+00  2.42944412e+00  2.43226786e+00  2.43372650e+00 -4.76777382e-05 
 9.14640000e-03  2.50079552e+00  3.75749976e+00  2.42750180e+00  2.43023386e+00  2.43164613e+00 -4.76918309e-05 
 9.15140000e-03  2.50081416e+00  3.75562247e+00  2.42563186e+00  2.42826950e+00  2.42963399e+00 -4.77054044e-05 
 9.15640000e-03  2.50083199e+00  3.75381925e+00  2.42383616e+00  2.42637676e+00  2.42769209e+00 -4.77184450e-05 
 9.16140000e-03  2.50084901e+00  3.75209190e+00  2.42211652e+00  2.42455752e+00  2.42582238e+00 -4.77309397e-05 
 9.16640000e-03  2.50086519e+00  3.75044216e+00  2.42047465e+00  2.42281361e+00  2.42402674e+00 -4.77428758e-05 
 9.17140000e-03  2.50088051e+00  3.74887168e+00  2.41891220e+00  2.42114677e+00  2.42230695e+00 -4.77542414e-05 
 9.17640000e-03  2.50089497e+00  3.74738203e+00  2.41743073e+00  2.41955868e+00  2.42066475e+00 -4.77650249e-05 
 9.18140000e-03  2.50090854e+00  3.74597471e+00  2.41603174e+00  2.41805093e+00  2.41910177e+00 -4.77752156e-05 
 9.18640000e-03  2.50092121e+00  3.74465112e+00  2.41471661e+00  2.41662502e+00  2.41761959e+00 -4.77848032e-05 
 9.19140000e-03  2.50093298e+00  3.74341260e+00  2.41348668e+00  2.41528240e+00  2.41621969e+00 -4.77937780e-05 
 9.19640000e-03  2.50094382e+00  3.74226038e+00  2.41234317e+00  2.41402439e+00  2.41490348e+00 -4.78021309e-05 
 9.20140000e-03  2.50095374e+00  3.74119563e+00  2.41128724e+00  2.41285228e+00  2.41367227e+00 -4.78098536e-05 
 9.20640000e-03  2.50096271e+00  3.74021941e+00  2.41031994e+00  2.41176723e+00  2.41252730e+00 -4.78169383e-05 
 9.21140000e-03  2.50097073e+00  3.73933270e+00  2.40944224e+00  2.41077032e+00  2.41146971e+00 -4.78233778e-05 
 9.21640000e-03  2.50097780e+00  3.73853639e+00  2.40865502e+00  2.40986257e+00  2.41050058e+00 -4.78291656e-05 
 9.22140000e-03  2.50098390e+00  3.73783127e+00  2.40795908e+00  2.40904488e+00  2.40962087e+00 -4.78342959e-05 
 9.22640000e-03  2.50098903e+00  3.73721807e+00  2.40735511e+00  2.40831807e+00  2.40883146e+00 -4.78387636e-05 
 9.23140000e-03  2.50099318e+00  3.73669739e+00  2.40684371e+00  2.40768288e+00  2.40813315e+00 -4.78425641e-05 
 9.23640000e-03  2.50099635e+00  3.73626975e+00  2.40642541e+00  2.40713993e+00  2.40752664e+00 -4.78456936e-05 
 9.24140000e-03  2.50099854e+00  3.73593558e+00  2.40610062e+00  2.40668977e+00  2.40701253e+00 -4.78481489e-05 
 9.24640000e-03  2.50099974e+00  3.73569522e+00  2.40586966e+00  2.40633287e+00  2.40659135e+00 -4.78499276e-05 
 9.25140000e-03  2.50099996e+00  3.73554892e+00  2.40573278e+00  2.40606956e+00  2.40626350e+00 -4.78510279e-05 
 9.25640000e-03  2.50099919e+00  3.73549680e+00  2.40569009e+00  2.40590012e+00  2.40602933e+00 -4.78514487e-05 
 9.26140000e-03  2.50099744e+00  3.73553894e+00  2.40574166e+00  2.40582472e+00  2.40588907e+00 -4.78511895e-05 
 9.26640000e-03  2.50099470e+00  3.73567528e+00  2.40588741e+00  2.40584343e+00  2.40584286e+00 -4.78502506e-05 
 9.27140000e-03  2.50099097e+00  3.73590569e+00  2.40612722e+00  2.40595623e+00  2.40589073e+00 -4.78486331e-05 
 9.27640000e-03  2.50098627e+00  3.73622993e+00  2.40646083e+00  2.40616301e+00  2.40603266e+00 -4.78463384e-05 
 9.28140000e-03  2.50098060e+00  3.73664768e+00  2.40688792e+00  2.40646357e+00  2.40626848e+00 -4.78433690e-05 
 9.28640000e-03  2.50097396e+00  3.73715852e+00  2.40740804e+00  2.40685759e+00  2.40659798e+00 -4.78397278e-05 
 9.29140000e-03  2.50096636e+00  3.73776194e+00  2.40802069e+00  2.40734468e+00  2.40702080e+00 -4.78354186e-05 
 9.29640000e-03  2.50095780e+00  3.73845732e+00  2.40872524e+00  2.40792436e+00  2.40753653e+00 -4.78304456e-05 
 9.30140000e-03  2.50094830e+00  3.73924398e+00  2.40952098e+00  2.40859604e+00  2.40814465e+00 -4.78248139e-05 
 9.30640000e-03  2.50093786e+00  3.74012112e+00  2.41040712e+00  2.40935904e+00  2.40884456e+00 -4.78185292e-05 
 9.31140000e-03  2.50092650e+00  3.74108785e+00  2.41138277e+00  2.41021260e+00  2.40963553e+00 -4.78115979e-05 
 9.31640000e-03  2.50091423e+00  3.74214321e+00  2.41244694e+00  2.41115586e+00  2.41051679e+00 -4.78040269e-05 
 9.32140000e-03  2.50090105e+00  3.74328614e+00  2.41359857e+00  2.41218788e+00  2.41148745e+00 -4.77958239e-05 
 9.32640000e-03  2.50088698e+00  3.74451550e+00  2.41483650e+00  2.41330761e+00  2.41254652e+00 -4.77869971e-05 
 9.33140000e-03  2.50087204e+00  3.74583003e+00  2.41615948e+00  2.41451394e+00  2.41369295e+00 -4.77775555e-05 
 9.33640000e-03  2.50085623e+00  3.74722844e+00  2.41756620e+00  2.41580565e+00  2.41492559e+00 -4.77675085e-05 
 9.34140000e-03  2.50083958e+00  3.74870931e+00  2.41905524e+00  2.41718145e+00  2.41624320e+00 -4.77568664e-05 
 9.34640000e-03  2.50082210e+00  3.75027116e+00  2.42062511e+00  2.41863995e+00  2.41764446e+00 -4.77456398e-05 
 9.35140000e-03  2.50080382e+00  3.75191242e+00  2.42227423e+00  2.42017970e+00  2.41912796e+00 -4.77338400e-05 
 9.35640000e-03  2.50078473e+00  3.75363145e+00  2.42400094e+00  2.42179914e+00  2.42069221e+00 -4.77214790e-05 
 9.36140000e-03  2.50076488e+00  3.75542653e+00  2.42580353e+00  2.42349666e+00  2.42233565e+00 -4.77085691e-05 
 9.36640000e-03  2.50074426e+00  3.75729584e+00  2.42768017e+00  2.42527055e+00  2.42405662e+00 -4.76951234e-05 
 9.37140000e-03  2.50072292e+00  3.75923753e+00  2.42962900e+00  2.42711904e+00  2.42585341e+00 -4.76811554e-05 
 9.37640000e-03  2.50070086e+00  3.76124965e+00  2.43164805e+00  2.42904027e+00  2.42772421e+00 -4.76666792e-05 
 9.38140000e-03  2.50067811e+00  3.76333018e+00  2.43373531e+00  2.43103232e+00  2.42966714e+00 -4.76517092e-05 
 9.38640000e-03  2.50065469e+00  3.76547704e+00  2.43588869e+00  2.43309320e+00  2.43168027e+00 -4.76362606e-05 
 9.39140000e-03  2.50063062e+00  3.76768808e+00  2.43810603e+00  2.43522084e+00  2.43376157e+00 -4.76203489e-05 
 9.39640000e-03  2.50060593e+00  3.76996109e+00  2.44038511e+00  2.43741310e+00  2.43590896e+00 -4.76039900e-05 
 9.40140000e-03  2.50058065e+00  3.77229380e+00  2.44272366e+00  2.43966781e+00  2.43812030e+00 -4.75872004e-05 
 9.40640000e-03  2.50055479e+00  3.77468387e+00  2.44511934e+00  2.44198270e+00  2.44039337e+00 -4.75699968e-05 
 9.41140000e-03  2.50052838e+00  3.77712891e+00  2.44756975e+00  2.44435546e+00  2.44272590e+00 -4.75523966e-05 
 9.41640000e-03  2.50050145e+00  3.77962649e+00  2.45007245e+00  2.44678372e+00  2.44511556e+00 -4.75344175e-05 
 9.42140000e-03  2.50047403e+00  3.78217412e+00  2.45262494e+00  2.44926505e+00  2.44755995e+00 -4.75160773e-05 
 9.42640000e-03  2.50044614e+00  3.78476923e+00  2.45522466e+00  2.45179698e+00  2.45005664e+00 -4.74973945e-05 
 9.43140000e-03  2.50041780e+00  3.78740926e+00  2.45786904e+00  2.45437697e+00  2.45260314e+00 -4.74783877e-05 
 9.43640000e-03  2.50038906e+00  3.79009157e+00  2.46055542e+00  2.45700246e+00  2.45519690e+00 -4.74590760e-05 
 9.44140000e-03  2.50035993e+00  3.79281347e+00  2.46328114e+00  2.45967082e+00  2.45783533e+00 -4.74394786e-05 
 9.44640000e-03  2.50033045e+00  3.79557227e+00  2.46604347e+00  2.46237940e+00  2.46051582e+00 -4.74196152e-05 
 9.45140000e-03  2.50030064e+00  3.79836521e+00  2.46883967e+00  2.46512549e+00  2.46323567e+00 -4.73995055e-05 
 9.45640000e-03  2.50027053e+00  3.80118952e+00  2.47166695e+00  2.46790637e+00  2.46599219e+00 -4.73791696e-05 
 9.46140000e-03  2.50024016e+00  3.80404239e+00  2.47452250e+00  2.47071926e+00  2.46878263e+00 -4.73586278e-05 
 9.46640000e-03  2.50020955e+00  3.80692097e+00  2.47740349e+00  2.47356137e+00  2.47160421e+00 -4.73379006e-05 
 9.47140000e-03  2.50017873e+00  3.80982241e+00  2.48030705e+00  2.47642986e+00  2.47445413e+00 -4.73170085e-05 
 9.47640000e-03  2.50014774e+00  3.81274383e+00  2.48323029e+00  2.47932190e+00  2.47732955e+00 -4.72959723e-05 
 9.48140000e-03  2.50011660e+00  3.81568233e+00  2.48617032e+00  2.48223460e+00  2.48022762e+00 -4.72748130e-05 
 9.48640000e-03  2.50008535e+00  3.81863499e+00  2.48912422e+00  2.48516508e+00  2.48314546e+00 -4.72535516e-05 
 9.49140000e-03  2.50005401e+00  3.82159890e+00  2.49208906e+00  2.48811043e+00  2.48608016e+00 -4.72322091e-05 
 9.49640000e-03  2.50002262e+00  3.82457110e+00  2.49506190e+00  2.49106773e+00  2.48902884e+00 -4.72108067e-05 
 9.50140000e-03  2.49999120e+00  3.82754866e+00  2.49803981e+00  2.49403405e+00  2.49198854e+00 -4.71893657e-05 
 9.50640000e-03  2.49995980e+00  3.83052864e+00  2.50101983e+00  2.49700645e+00  2.49495636e+00 -4.71679072e-05 
 9.51140000e-03  2.49992843e+00  3.83350808e+00  2.50399903e+00  2.49998198e+00  2.49792935e+00 -4.71464525e-05 
 9.51640000e-03  2.49989714e+00  3.83648405e+00  2.50697445e+00  2.50295772e+00  2.50090456e+00 -4.71250227e-05 
 9.52140000e-03  2.49986594e+00  3.83945360e+00  2.50994315e+00  2.50593071e+00  2.50387906e+00 -4.71036390e-05 
 9.52640000e-03  2.49983488e+00  3.84241381e+00  2.51290222e+00  2.50889803e+00  2.50684991e+00 -4.70823226e-05 
 9.53140000e-03  2.49980399e+00  3.84536175e+00  2.51584872e+00  2.51185674e+00  2.50981417e+00 -4.70610944e-05 
 9.53640000e-03  2.49977328e+00  3.84829453e+00  2.51877977e+00  2.51480392e+00  2.51276893e+00 -4.70399753e-05 
 9.54140000e-03  2.49974280e+00  3.85120925e+00  2.52169247e+00  2.51773667e+00  2.51571125e+00 -4.70189861e-05 
 9.54640000e-03  2.49971257e+00  3.85410305e+00  2.52458396e+00  2.52065211e+00  2.51863826e+00 -4.69981474e-05 
 9.55140000e-03  2.49968263e+00  3.85697309e+00  2.52745139e+00  2.52354736e+00  2.52154706e+00 -4.69774798e-05 
 9.55640000e-03  2.49965300e+00  3.85981654e+00  2.53029195e+00  2.52641958e+00  2.52443480e+00 -4.69570033e-05 
 9.56140000e-03  2.49962371e+00  3.86263061e+00  2.53310285e+00  2.52926594e+00  2.52729863e+00 -4.69367382e-05 
 9.56640000e-03  2.49959479e+00  3.86541254e+00  2.53588134e+00  2.53208365e+00  2.53013575e+00 -4.69167043e-05 
 9.57140000e-03  2.49956628e+00  3.86815961e+00  2.53862469e+00  2.53486995e+00  2.53294336e+00 -4.68969211e-05 
 9.57640000e-03  2.49953819e+00  3.87086913e+00  2.54133021e+00  2.53762211e+00  2.53571871e+00 -4.68774080e-05 
 9.58140000e-03  2.49951056e+00  3.87353845e+00  2.54399525e+00  2.54033742e+00  2.53845909e+00 -4.68581841e-05 
 9.58640000e-03  2.49948341e+00  3.87616494e+00  2.54661722e+00  2.54301323e+00  2.54116181e+00 -4.68392680e-05 
 9.59140000e-03  2.49945677e+00  3.87874606e+00  2.54919355e+00  2.54564693e+00  2.54382422e+00 -4.68206783e-05 
 9.59640000e-03  2.49943066e+00  3.88127928e+00  2.55172171e+00  2.54823593e+00  2.54644372e+00 -4.68024329e-05 
 9.60140000e-03  2.49940512e+00  3.88376212e+00  2.55419926e+00  2.55077772e+00  2.54901776e+00 -4.67845497e-05 
 9.60640000e-03  2.49938017e+00  3.88619217e+00  2.55662377e+00  2.55326981e+00  2.55154381e+00 -4.67670461e-05 
 9.61140000e-03  2.49935582e+00  3.88856706e+00  2.55899288e+00  2.55570976e+00  2.55401942e+00 -4.67499389e-05 
 9.61640000e-03  2.49933212e+00  3.89088448e+00  2.56130429e+00  2.55809522e+00  2.55644217e+00 -4.67332449e-05 
 9.62140000e-03  2.49930907e+00  3.89314217e+00  2.56355574e+00  2.56042384e+00  2.55880970e+00 -4.67169801e-05 
 9.62640000e-03  2.49928670e+00  3.89533795e+00  2.56574505e+00  2.56269337e+00  2.56111970e+00 -4.67011604e-05 
 9.63140000e-03  2.49926504e+00  3.89746967e+00  2.56787009e+00  2.56490159e+00  2.56336993e+00 -4.66858010e-05 
 9.63640000e-03  2.49924410e+00  3.89953527e+00  2.56992880e+00  2.56704637e+00  2.56555821e+00 -4.66709167e-05 
 9.64140000e-03  2.49922391e+00  3.90153275e+00  2.57191919e+00  2.56912562e+00  2.56768240e+00 -4.66565219e-05 
 9.64640000e-03  2.49920448e+00  3.90346017e+00  2.57383932e+00  2.57113733e+00  2.56974045e+00 -4.66426306e-05 
 9.65140000e-03  2.49918584e+00  3.90531566e+00  2.57568733e+00  2.57307954e+00  2.57173035e+00 -4.66292560e-05 
 9.65640000e-03  2.49916801e+00  3.90709743e+00  2.57746144e+00  2.57495037e+00  2.57365018e+00 -4.66164112e-05 
 9.66140000e-03  2.49915099e+00  3.90880375e+00  2.57915993e+00  2.57674801e+00  2.57549809e+00 -4.66041083e-05 
 9.66640000e-03  2.49913481e+00  3.91043297e+00  2.58078116e+00  2.57847072e+00  2.57727227e+00 -4.65923594e-05 
 9.67140000e-03  2.49911949e+00  3.91198353e+00  2.58232356e+00  2.58011684e+00  2.57897102e+00 -4.65811756e-05 
 9.67640000e-03  2.49910503e+00  3.91345391e+00  2.58378564e+00  2.58168477e+00  2.58059269e+00 -4.65705676e-05 
 9.68140000e-03  2.49909146e+00  3.91484271e+00  2.58516599e+00  2.58317301e+00  2.58213572e+00 -4.65605458e-05 
 9.68640000e-03  2.49907879e+00  3.91614858e+00  2.58646328e+00  2.58458010e+00  2.58359861e+00 -4.65511196e-05 
 9.69140000e-03  2.49906702e+00  3.91737027e+00  2.58767626e+00  2.58590471e+00  2.58497995e+00 -4.65422982e-05 
 9.69640000e-03  2.49905618e+00  3.91850659e+00  2.58880376e+00  2.58714554e+00  2.58627841e+00 -4.65340899e-05 
 9.70140000e-03  2.49904626e+00  3.91955646e+00  2.58984469e+00  2.58830140e+00  2.58749274e+00 -4.65265026e-05 
 9.70640000e-03  2.49903729e+00  3.92051886e+00  2.59079806e+00  2.58937118e+00  2.58862177e+00 -4.65195436e-05 
 9.71140000e-03  2.49902927e+00  3.92139286e+00  2.59166293e+00  2.59035385e+00  2.58966441e+00 -4.65132196e-05 
 9.71640000e-03  2.49902220e+00  3.92217762e+00  2.59243849e+00  2.59124846e+00  2.59061966e+00 -4.65075365e-05 
 9.72140000e-03  2.49901610e+00  3.92287239e+00  2.59312398e+00  2.59205415e+00  2.59148658e+00 -4.65024999e-05 
 9.72640000e-03  2.49901097e+00  3.92347650e+00  2.59371875e+00  2.59277014e+00  2.59226437e+00 -4.64981145e-05 
 9.73140000e-03  2.49900682e+00  3.92398937e+00  2.59422222e+00  2.59339575e+00  2.59295225e+00 -4.64943846e-05 
 9.73640000e-03  2.49900365e+00  3.92441050e+00  2.59463392e+00  2.59393038e+00  2.59354957e+00 -4.64913136e-05 
 9.74140000e-03  2.49900146e+00  3.92473950e+00  2.59495343e+00  2.59437350e+00  2.59405576e+00 -4.64889046e-05 
 9.74640000e-03  2.49900026e+00  3.92497603e+00  2.59518046e+00  2.59472470e+00  2.59447033e+00 -4.64871598e-05 
 9.75140000e-03  2.49900004e+00  3.92511989e+00  2.59531479e+00  2.59498363e+00  2.59479288e+00 -4.64860809e-05 
 9.75640000e-03  2.49900081e+00  3.92517091e+00  2.59535628e+00  2.59515005e+00  2.59502310e+00 -4.64856690e-05 
 9.76140000e-03  2.49900256e+00  3.92512907e+00  2.59530490e+00  2.59522380e+00  2.59516077e+00 -4.64859244e-05 
 9.76640000e-03  2.49900530e+00  3.92499439e+00  2.59516070e+00  2.59520480e+00  2.59520576e+00 -4.64868469e-05 
 9.77140000e-03  2.49900903e+00  3.92476701e+00  2.59492382e+00  2.59509308e+00  2.59515801e+00 -4.64884357e-05 
 9.77640000e-03  2.49901373e+00  3.92444714e+00  2.59459447e+00  2.59488874e+00  2.59501759e+00 -4.64906892e-05 
 9.78140000e-03  2.49901940e+00  3.92403510e+00  2.59417299e+00  2.59459197e+00  2.59478462e+00 -4.64936052e-05 
 9.78640000e-03  2.49902604e+00  3.92353126e+00  2.59365976e+00  2.59420306e+00  2.59445932e+00 -4.64971811e-05 
 9.79140000e-03  2.49903364e+00  3.92293613e+00  2.59305530e+00  2.59372238e+00  2.59404201e+00 -4.65014133e-05 
 9.79640000e-03  2.49904220e+00  3.92225027e+00  2.59236016e+00  2.59315040e+00  2.59353309e+00 -4.65062980e-05 
 9.80140000e-03  2.49905170e+00  3.92147433e+00  2.59157503e+00  2.59248766e+00  2.59293304e+00 -4.65118303e-05 
 9.80640000e-03  2.49906214e+00  3.92060907e+00  2.59070066e+00  2.59173481e+00  2.59224245e+00 -4.65180051e-05 
 9.81140000e-03  2.49907350e+00  3.91965532e+00  2.58973788e+00  2.59089256e+00  2.59146197e+00 -4.65248164e-05 
 9.81640000e-03  2.49908577e+00  3.91861399e+00  2.58868764e+00  2.58996172e+00  2.59059237e+00 -4.65322577e-05 
 9.82140000e-03  2.49909895e+00  3.91748609e+00  2.58755092e+00  2.58894320e+00  2.58963446e+00 -4.65403220e-05 
 9.82640000e-03  2.49911302e+00  3.91627270e+00  2.58632884e+00  2.58783796e+00  2.58858918e+00 -4.65490015e-05 
