 time            v(vin)          v(b3_collector) v(vout_final)   i(vdd)         
 6.36400000e-04  2.49924410e+00  3.89855477e+00  2.56891946e+00 -3.26796267e-05 
 6.41400000e-04  2.49922391e+00  3.90060162e+00  2.57095280e+00 -3.26648161e-05 
 6.46400000e-04  2.49920448e+00  3.90257989e+00  2.57291759e+00 -3.26504964e-05 
 6.51400000e-04  2.49918584e+00  3.90448767e+00  2.57481192e+00 -3.26366813e-05 
 6.56400000e-04  2.49916801e+00  3.90632311e+00  2.57663396e+00 -3.26233843e-05 
 6.61400000e-04  2.49915099e+00  3.90808443e+00  2.57838193e+00 -3.26106181e-05 
 6.66400000e-04  2.49913481e+00  3.90976992e+00  2.58005416e+00 -3.25983949e-05 
 6.71400000e-04  2.49911949e+00  3.91137797e+00  2.58164902e+00 -3.25867266e-05 
 6.76400000e-04  2.49910503e+00  3.91290701e+00  2.58316497e+00 -3.25756243e-05 
 6.81400000e-04  2.49909146e+00  3.91435558e+00  2.58460055e+00 -3.25650988e-05 
 6.86400000e-04  2.49907879e+00  3.91572226e+00  2.58595437e+00 -3.25551601e-05 
 6.91400000e-04  2.49906702e+00  3.91700575e+00  2.58722513e+00 -3.25458177e-05 
 6.96400000e-04  2.49905618e+00  3.91820480e+00  2.58841160e+00 -3.25370806e-05 
 7.01400000e-04  2.49904626e+00  3.91931825e+00  2.58951264e+00 -3.25289573e-05 
 7.06400000e-04  2.49903729e+00  3.92034505e+00  2.59052719e+00 -3.25214553e-05 
 7.11400000e-04  2.49902927e+00  3.92128419e+00  2.59145426e+00 -3.25145821e-05 
 7.16400000e-04  2.49902220e+00  3.92213478e+00  2.59229298e+00 -3.25083440e-05 
 7.21400000e-04  2.49901610e+00  3.92289598e+00  2.59304252e+00 -3.25027472e-05 
 7.26400000e-04  2.49901097e+00  3.92356708e+00  2.59370217e+00 -3.24977969e-05 
 7.31400000e-04  2.49900682e+00  3.92414743e+00  2.59427130e+00 -3.24934979e-05 
 7.36400000e-04  2.49900365e+00  3.92463646e+00  2.59474935e+00 -3.24898543e-05 
 7.41400000e-04  2.49900146e+00  3.92503371e+00  2.59513586e+00 -3.24868697e-05 
 7.46400000e-04  2.49900026e+00  3.92533879e+00  2.59543047e+00 -3.24845467e-05 
 7.51400000e-04  2.49900004e+00  3.92555141e+00  2.59563289e+00 -3.24828878e-05 
 7.56400000e-04  2.49900081e+00  3.92567136e+00  2.59574293e+00 -3.24818944e-05 
 7.61400000e-04  2.49900256e+00  3.92569854e+00  2.59576047e+00 -3.24815676e-05 
 7.66400000e-04  2.49900530e+00  3.92563290e+00  2.59568550e+00 -3.24819076e-05 
 7.71400000e-04  2.49900903e+00  3.92547453e+00  2.59551810e+00 -3.24829142e-05 
 7.76400000e-04  2.49901373e+00  3.92522355e+00  2.59525842e+00 -3.24845864e-05 
 7.81400000e-04  2.49901940e+00  3.92488022e+00  2.59490671e+00 -3.24869226e-05 
 7.86400000e-04  2.49902604e+00  3.92444487e+00  2.59446331e+00 -3.24899206e-05 
 7.91400000e-04  2.49903364e+00  3.92391791e+00  2.59392864e+00 -3.24935775e-05 
 7.96400000e-04  2.49904220e+00  3.92329985e+00  2.59330322e+00 -3.24978899e-05 
 8.01400000e-04  2.49905170e+00  3.92259128e+00  2.59258765e+00 -3.25028537e-05 
 8.06400000e-04  2.49906214e+00  3.92179289e+00  2.59178261e+00 -3.25084642e-05 
 8.11400000e-04  2.49907350e+00  3.92090543e+00  2.59088887e+00 -3.25147159e-05 
 8.16400000e-04  2.49908577e+00  3.91992976e+00  2.58990731e+00 -3.25216030e-05 
 8.21400000e-04  2.49909895e+00  3.91886683e+00  2.58883886e+00 -3.25291188e-05 
 8.26400000e-04  2.49911302e+00  3.91771765e+00  2.58768454e+00 -3.25372562e-05 
 8.31400000e-04  2.49912796e+00  3.91648333e+00  2.58644548e+00 -3.25460075e-05 
 8.36400000e-04  2.49914377e+00  3.91516505e+00  2.58512286e+00 -3.25553641e-05 
 8.41400000e-04  2.49916042e+00  3.91376410e+00  2.58371796e+00 -3.25653173e-05 
 8.46400000e-04  2.49917790e+00  3.91228181e+00  2.58223213e+00 -3.25758573e-05 
 8.51400000e-04  2.49919618e+00  3.91071962e+00  2.58066681e+00 -3.25869743e-05 
 8.56400000e-04  2.49921527e+00  3.90907904e+00  2.57902350e+00 -3.25986574e-05 
 8.61400000e-04  2.49923512e+00  3.90736166e+00  2.57730380e+00 -3.26108955e-05 
 8.66400000e-04  2.49925574e+00  3.90556912e+00  2.57550936e+00 -3.26236768e-05 
 8.71400000e-04  2.49927708e+00  3.90370316e+00  2.57364193e+00 -3.26369890e-05 
 8.76400000e-04  2.49929914e+00  3.90176560e+00  2.57170330e+00 -3.26508193e-05 
 8.81400000e-04  2.49932189e+00  3.89975830e+00  2.56969536e+00 -3.26651544e-05 
 8.86400000e-04  2.49934531e+00  3.89768322e+00  2.56762005e+00 -3.26799805e-05 
 8.91400000e-04  2.49936938e+00  3.89554236e+00  2.56547938e+00 -3.26952832e-05 
 8.96400000e-04  2.49939407e+00  3.89333779e+00  2.56327544e+00 -3.27110478e-05 
 9.01400000e-04  2.49941935e+00  3.89107167e+00  2.56101035e+00 -3.27272591e-05 
 9.06400000e-04  2.49944521e+00  3.88874620e+00  2.55868632e+00 -3.27439013e-05 
 9.11400000e-04  2.49947162e+00  3.88636363e+00  2.55630562e+00 -3.27609583e-05 
 9.16400000e-04  2.49949855e+00  3.88392628e+00  2.55387056e+00 -3.27784137e-05 
 9.21400000e-04  2.49952597e+00  3.88143653e+00  2.55138351e+00 -3.27962503e-05 
 9.26400000e-04  2.49955386e+00  3.87889681e+00  2.54884689e+00 -3.28144510e-05 
 9.31400000e-04  2.49958220e+00  3.87630959e+00  2.54626318e+00 -3.28329980e-05 
 9.36400000e-04  2.49961094e+00  3.87367740e+00  2.54363491e+00 -3.28518733e-05 
 9.41400000e-04  2.49964007e+00  3.87100281e+00  2.54096463e+00 -3.28710585e-05 
 9.46400000e-04  2.49966955e+00  3.86828843e+00  2.53825496e+00 -3.28905348e-05 
 9.51400000e-04  2.49969936e+00  3.86553693e+00  2.53550856e+00 -3.29102833e-05 
 9.56400000e-04  2.49972947e+00  3.86275099e+00  2.53272811e+00 -3.29302847e-05 
 9.61400000e-04  2.49975984e+00  3.85993335e+00  2.52991634e+00 -3.29505193e-05 
 9.66400000e-04  2.49979045e+00  3.85708678e+00  2.52707600e+00 -3.29709674e-05 
 9.71400000e-04  2.49982127e+00  3.85421405e+00  2.52420989e+00 -3.29916089e-05 
 9.76400000e-04  2.49985226e+00  3.85131801e+00  2.52132081e+00 -3.30124236e-05 
 9.81400000e-04  2.49988340e+00  3.84840149e+00  2.51841161e+00 -3.30333911e-05 
 9.86400000e-04  2.49991465e+00  3.84546736e+00  2.51548516e+00 -3.30544906e-05 
 9.91400000e-04  2.49994599e+00  3.84251852e+00  2.51254432e+00 -3.30757015e-05 
 9.96400000e-04  2.49997738e+00  3.83955787e+00  2.50959201e+00 -3.30970029e-05 
 1.00140000e-03  2.50000880e+00  3.83658832e+00  2.50663113e+00 -3.31183738e-05 
 1.00640000e-03  2.50004020e+00  3.83361281e+00  2.50366460e+00 -3.31397931e-05 
 1.01140000e-03  2.50007157e+00  3.83063428e+00  2.50069535e+00 -3.31612396e-05 
 1.01640000e-03  2.50010286e+00  3.82765566e+00  2.49772631e+00 -3.31826921e-05 
 1.02140000e-03  2.50013406e+00  3.82467991e+00  2.49476042e+00 -3.32041295e-05 
 1.02640000e-03  2.50016512e+00  3.82170997e+00  2.49180062e+00 -3.32255305e-05 
 1.03140000e-03  2.50019601e+00  3.81874877e+00  2.48884984e+00 -3.32468739e-05 
 1.03640000e-03  2.50022672e+00  3.81579926e+00  2.48591099e+00 -3.32681385e-05 
 1.04140000e-03  2.50025720e+00  3.81286435e+00  2.48298699e+00 -3.32893032e-05 
 1.04640000e-03  2.50028743e+00  3.80994695e+00  2.48008075e+00 -3.33103470e-05 
 1.05140000e-03  2.50031737e+00  3.80704997e+00  2.47719514e+00 -3.33312490e-05 
 1.05640000e-03  2.50034700e+00  3.80417628e+00  2.47433303e+00 -3.33519884e-05 
 1.06140000e-03  2.50037629e+00  3.80132874e+00  2.47149726e+00 -3.33725446e-05 
 1.06640000e-03  2.50040521e+00  3.79851016e+00  2.46869066e+00 -3.33928970e-05 
 1.07140000e-03  2.50043372e+00  3.79572337e+00  2.46591602e+00 -3.34130254e-05 
 1.07640000e-03  2.50046181e+00  3.79297113e+00  2.46317609e+00 -3.34329098e-05 
 1.08140000e-03  2.50048944e+00  3.79025617e+00  2.46047360e+00 -3.34525302e-05 
 1.08640000e-03  2.50051659e+00  3.78758122e+00  2.45781125e+00 -3.34718670e-05 
 1.09140000e-03  2.50054323e+00  3.78494893e+00  2.45519169e+00 -3.34909010e-05 
 1.09640000e-03  2.50056934e+00  3.78236192e+00  2.45261753e+00 -3.35096132e-05 
 1.10140000e-03  2.50059488e+00  3.77982279e+00  2.45009135e+00 -3.35279847e-05 
 1.10640000e-03  2.50061983e+00  3.77733405e+00  2.44761565e+00 -3.35459972e-05 
 1.11140000e-03  2.50064418e+00  3.77489820e+00  2.44519291e+00 -3.35636328e-05 
 1.11640000e-03  2.50066788e+00  3.77251767e+00  2.44282555e+00 -3.35808736e-05 
 1.12140000e-03  2.50069093e+00  3.77019483e+00  2.44051594e+00 -3.35977024e-05 
 1.12640000e-03  2.50071330e+00  3.76793201e+00  2.43826638e+00 -3.36141023e-05 
 1.13140000e-03  2.50073496e+00  3.76573148e+00  2.43607913e+00 -3.36300570e-05 
 1.13640000e-03  2.50075590e+00  3.76359542e+00  2.43395636e+00 -3.36455503e-05 
 1.14140000e-03  2.50077609e+00  3.76152599e+00  2.43190022e+00 -3.36605667e-05 
 1.14640000e-03  2.50079552e+00  3.75952524e+00  2.42991274e+00 -3.36750912e-05 
 1.15140000e-03  2.50081416e+00  3.75759519e+00  2.42799592e+00 -3.36891091e-05 
 1.15640000e-03  2.50083199e+00  3.75573776e+00  2.42615169e+00 -3.37026063e-05 
 1.16140000e-03  2.50084901e+00  3.75395481e+00  2.42438188e+00 -3.37155693e-05 
 1.16640000e-03  2.50086519e+00  3.75224814e+00  2.42268827e+00 -3.37279850e-05 
 1.17140000e-03  2.50088051e+00  3.75061944e+00  2.42107256e+00 -3.37398410e-05 
 1.17640000e-03  2.50089497e+00  3.74907036e+00  2.41953636e+00 -3.37511253e-05 
 1.18140000e-03  2.50090854e+00  3.74760245e+00  2.41808122e+00 -3.37618265e-05 
 1.18640000e-03  2.50092121e+00  3.74621717e+00  2.41670860e+00 -3.37719339e-05 
 1.19140000e-03  2.50093298e+00  3.74491592e+00  2.41541986e+00 -3.37814374e-05 
 1.19640000e-03  2.50094382e+00  3.74370000e+00  2.41421631e+00 -3.37903272e-05 
 1.20140000e-03  2.50095374e+00  3.74257063e+00  2.41309915e+00 -3.37985945e-05 
 1.20640000e-03  2.50096271e+00  3.74152894e+00  2.41206950e+00 -3.38062310e-05 
 1.21140000e-03  2.50097073e+00  3.74057598e+00  2.41112840e+00 -3.38132289e-05 
 1.21640000e-03  2.50097780e+00  3.73971271e+00  2.41027678e+00 -3.38195812e-05 
 1.22140000e-03  2.50098390e+00  3.73893999e+00  2.40951550e+00 -3.38252816e-05 
 1.22640000e-03  2.50098903e+00  3.73825859e+00  2.40884533e+00 -3.38303242e-05 
 1.23140000e-03  2.50099318e+00  3.73766920e+00  2.40826693e+00 -3.38347039e-05 
 1.23640000e-03  2.50099635e+00  3.73717241e+00  2.40778090e+00 -3.38384165e-05 
 1.24140000e-03  2.50099854e+00  3.73676872e+00  2.40738771e+00 -3.38414581e-05 
 1.24640000e-03  2.50099974e+00  3.73645853e+00  2.40708776e+00 -3.38438256e-05 
 1.25140000e-03  2.50099996e+00  3.73624216e+00  2.40688134e+00 -3.38455168e-05 
 1.25640000e-03  2.50099919e+00  3.73611982e+00  2.40676868e+00 -3.38465299e-05 
 1.26140000e-03  2.50099744e+00  3.73609163e+00  2.40674987e+00 -3.38468638e-05 
 1.26640000e-03  2.50099470e+00  3.73615762e+00  2.40682495e+00 -3.38465184e-05 
 1.27140000e-03  2.50099097e+00  3.73631772e+00  2.40699382e+00 -3.38454938e-05 
 1.27640000e-03  2.50098627e+00  3.73657178e+00  2.40725632e+00 -3.38437912e-05 
 1.28140000e-03  2.50098060e+00  3.73691953e+00  2.40761219e+00 -3.38414123e-05 
 1.28640000e-03  2.50097396e+00  3.73736063e+00  2.40806107e+00 -3.38383595e-05 
 1.29140000e-03  2.50096636e+00  3.73789463e+00  2.40860250e+00 -3.38346359e-05 
 1.29640000e-03  2.50095780e+00  3.73852099e+00  2.40923595e+00 -3.38302453e-05 
 1.30140000e-03  2.50094830e+00  3.73923910e+00  2.40996078e+00 -3.38251920e-05 
 1.30640000e-03  2.50093786e+00  3.74004821e+00  2.41077625e+00 -3.38194813e-05 
 1.31140000e-03  2.50092650e+00  3.74094753e+00  2.41168154e+00 -3.38131189e-05 
 1.31640000e-03  2.50091423e+00  3.74193614e+00  2.41267576e+00 -3.38061112e-05 
 1.32140000e-03  2.50090105e+00  3.74301306e+00  2.41375789e+00 -3.37984653e-05 
 1.32640000e-03  2.50088698e+00  3.74417721e+00  2.41492686e+00 -3.37901889e-05 
 1.33140000e-03  2.50087204e+00  3.74542740e+00  2.41618149e+00 -3.37812904e-05 
 1.33640000e-03  2.50085623e+00  3.74676240e+00  2.41752051e+00 -3.37717787e-05 
 1.34140000e-03  2.50083958e+00  3.74818086e+00  2.41894260e+00 -3.37616634e-05 
 1.34640000e-03  2.50082210e+00  3.74968135e+00  2.42044631e+00 -3.37509548e-05 
 1.35140000e-03  2.50080382e+00  3.75126237e+00  2.42203014e+00 -3.37396637e-05 
 1.35640000e-03  2.50078473e+00  3.75292234e+00  2.42369250e+00 -3.37278013e-05 
 1.36140000e-03  2.50076488e+00  3.75465959e+00  2.42543173e+00 -3.37153797e-05 
 1.36640000e-03  2.50074426e+00  3.75647238e+00  2.42724608e+00 -3.37024114e-05 
 1.37140000e-03  2.50072292e+00  3.75835889e+00  2.42913373e+00 -3.36889094e-05 
 1.37640000e-03  2.50070086e+00  3.76031723e+00  2.43109279e+00 -3.36748873e-05 
 1.38140000e-03  2.50067811e+00  3.76234544e+00  2.43312130e+00 -3.36603593e-05 
 1.38640000e-03  2.50065469e+00  3.76444150e+00  2.43521723e+00 -3.36453399e-05 
 1.39140000e-03  2.50063062e+00  3.76660329e+00  2.43737848e+00 -3.36298442e-05 
 1.39640000e-03  2.50060593e+00  3.76882867e+00  2.43960289e+00 -3.36138878e-05 
 1.40140000e-03  2.50058065e+00  3.77111539e+00  2.44188823e+00 -3.35974867e-05 
 1.40640000e-03  2.50055479e+00  3.77346119e+00  2.44423221e+00 -3.35806573e-05 
 1.41140000e-03  2.50052838e+00  3.77586370e+00  2.44663250e+00 -3.35634167e-05 
